timestamp,h_raw,h5S_count,h5S_mean,h5S_variance,h5S_std,s_raw,s5S_count,s5S_mean,s5S_variance,s5S_std
00:06.0,,62,-57.63,0.59,0.77,-72,54,-72.29,0.95,0.97
00:06.0,,62,-57.63,0.57,0.75,-76,53,-72.29,0.73,0.86
00:06.0,,62,-57.63,0.56,0.75,-75,53,-72.3,0.74,0.86
00:06.1,-58,63,-57.63,0.56,0.75,,53,-72.3,0.75,0.86
00:06.1,,62,-57.71,0.55,0.74,-71,54,-72.3,0.71,0.84
00:06.2,-64,62,-57.9,0.45,0.67,,53,-72.19,0.6,0.77
00:06.2,-67,63,-58.05,0.45,0.67,,53,-72.19,0.6,0.78
00:06.2,,62,-58.06,0.39,0.62,-71,52,-72.16,0.58,0.76
00:06.3,-59,63,-58.08,0.39,0.62,,52,-72.16,0.58,0.76
00:06.3,-58,64,-58.08,0.38,0.62,,52,-72.16,0.59,0.76
00:06.3,,63,-58.13,0.36,0.6,-69,53,-72.15,0.58,0.76
00:06.4,,63,-58.13,0.29,0.53,-82,52,-72.39,0.54,0.74
00:06.4,-55,64,-58.08,0.28,0.53,,52,-72.39,0.55,0.74
00:06.4,-79,65,-58.4,0.28,0.53,,52,-72.39,0.55,0.74
00:06.4,,65,-58.4,0.28,0.53,-68,53,-72.36,0.56,0.75
00:06.5,,64,-58.47,0.23,0.48,-66,52,-72.31,0.53,0.73
00:06.5,-57,65,-58.45,0.23,0.48,,52,-72.31,0.53,0.73
00:06.5,-76,66,-58.71,0.23,0.48,,52,-72.31,0.53,0.73
00:06.5,,65,-58.69,0.21,0.46,-69,53,-72.29,0.52,0.72
00:06.5,,64,-58.66,0.2,0.44,-68,54,-72.27,0.51,0.71
00:06.6,,64,-58.66,0.15,0.39,-63,53,-72.19,0.47,0.69
00:06.6,,64,-58.66,0.15,0.39,-69,54,-72.18,0.47,0.69
00:06.7,,62,-58.13,0.15,0.39,-61,52,-72.08,0.4,0.63
00:06.7,-56,63,-58.1,0.15,0.39,,52,-72.08,0.4,0.63
00:06.7,,63,-58.1,0.15,0.38,-68,53,-72.06,0.4,0.63
00:06.8,,61,-58.15,0.15,0.38,-75,51,-72.04,0.35,0.59
00:06.8,-60,62,-58.18,0.15,0.38,,51,-72.04,0.35,0.59
00:06.8,,62,-58.18,0.15,0.38,-73,52,-72.07,0.35,0.59
00:06.9,,60,-58.47,0.14,0.38,-79,52,-72.04,0.33,0.57
00:06.9,,60,-58.47,0.14,0.38,-75,53,-72.08,0.33,0.57
00:06.9,,60,-58.47,0.14,0.38,-74,54,-72.11,0.33,0.57
00:07.0,,60,-58.47,0.14,0.38,-74,52,-72.15,0.32,0.56
00:07.0,-54,61,-58.39,0.14,0.38,,52,-72.15,0.32,0.57
00:07.0,,59,-58.36,0.14,0.37,-73,53,-72.18,0.31,0.56
00:07.1,,59,-58.36,0.14,0.37,-89,51,-72.16,0.32,0.56
00:07.1,,59,-58.36,0.14,0.37,-72,52,-72.18,0.32,0.56
00:07.2,,57,-57.86,0.13,0.36,-80,51,-72.04,0.32,0.57
00:07.2,-80,58,-58.24,0.13,0.36,,51,-72.04,0.32,0.57
00:07.2,,58,-58.24,0.13,0.36,-71,52,-72.05,0.32,0.57
00:07.3,,57,-58.33,0.12,0.35,-73,51,-71.98,0.33,0.57
00:07.3,-55,58,-58.28,0.12,0.35,,51,-71.98,0.33,0.57
00:07.3,-76,59,-58.58,0.12,0.35,,51,-71.98,0.33,0.57
00:07.3,,59,-58.58,0.12,0.35,-66,52,-71.94,0.33,0.57
00:07.4,-56,58,-58.69,0.13,0.36,,51,-71.97,0.34,0.58
00:07.5,,58,-58.69,0.13,0.36,-62,52,-71.9,0.33,0.58
00:07.5,,58,-58.69,0.13,0.36,-61,53,-71.82,0.33,0.58
00:07.5,,56,-58.48,0.12,0.35,-63,51,-72.12,0.34,0.58
00:07.6,,55,-58.62,0.12,0.35,-70,52,-72.12,0.34,0.58
00:07.6,,55,-58.62,0.13,0.36,-69,53,-72.11,0.34,0.58
00:07.6,-60,56,-58.64,0.13,0.36,,51,-72.1,0.34,0.58
00:07.7,,56,-58.64,0.13,0.36,-65,52,-72.06,0.34,0.58
00:07.7,,56,-58.64,0.13,0.36,-66,52,-72.03,0.34,0.58
00:07.7,,55,-58.82,0.14,0.37,-78,51,-71.99,0.34,0.58
00:07.7,-54,56,-58.73,0.14,0.37,,51,-71.99,0.34,0.58
00:07.8,,56,-58.73,0.14,0.38,-74,51,-72.03,0.34,0.58
00:07.8,,55,-58.98,0.15,0.38,-86,51,-72.13,0.34,0.58
00:07.8,-56,56,-58.93,0.15,0.39,,51,-72.13,0.34,0.58
00:07.9,,56,-58.93,0.16,0.39,-78,52,-72.21,0.34,0.58
00:07.9,,55,-59.13,0.16,0.4,-76,52,-72.27,0.34,0.58
00:07.9,,54,-59.35,0.15,0.39,-75,51,-72.28,0.35,0.59
00:08.0,-53,55,-59.24,0.16,0.4,,51,-72.28,0.35,0.59
00:08.0,,55,-59.24,0.17,0.41,-73,51,-72.32,0.35,0.59
00:08.0,,55,-59.24,0.16,0.4,-92,51,-72.56,0.35,0.59
00:08.1,-68,56,-59.39,0.17,0.41,,51,-72.56,0.35,0.6
00:08.1,-67,57,-59.53,0.18,0.43,,51,-72.56,0.36,0.6
00:08.1,,55,-58.93,0.19,0.43,-87,51,-72.72,0.36,0.6
00:08.1,,55,-58.93,0.19,0.43,-88,51,-72.88,0.37,0.61
00:08.2,,55,-58.93,0.19,0.44,-86,52,-73.03,0.38,0.62
00:08.2,-61,56,-58.96,0.2,0.44,,52,-73.03,0.39,0.62
00:08.2,,55,-59.04,0.2,0.45,-69,52,-73.01,0.4,0.63
00:08.3,-60,56,-59.05,0.21,0.45,,50,-73.12,0.4,0.64
00:08.3,,56,-59.05,0.21,0.46,-64,51,-73.02,0.41,0.64
00:08.3,,56,-59.05,0.21,0.46,-63,52,-72.9,0.42,0.65
00:08.3,,56,-59.05,0.22,0.47,-78,52,-72.96,0.42,0.65
00:08.3,,56,-59.05,0.22,0.47,-77,51,-73.04,0.43,0.66
00:08.4,,54,-59.26,0.23,0.48,-60,52,-72.99,0.43,0.66
00:08.4,,53,-59.34,0.24,0.48,-70,52,-72.98,0.44,0.66
00:08.5,,53,-59.34,0.24,0.49,-74,51,-73,0.44,0.66
00:08.5,-55,54,-59.26,0.25,0.5,,51,-73,0.44,0.66
00:08.5,,54,-59.26,0.25,0.5,-71,51,-72.99,0.45,0.67
00:08.5,,53,-59.26,0.26,0.51,-72,50,-73.12,0.45,0.67
00:08.6,-69,54,-59.44,0.26,0.51,,50,-73.12,0.46,0.68
00:08.6,,54,-59.44,0.27,0.52,-75,51,-73.12,0.46,0.68
00:08.6,,54,-59.44,0.28,0.53,-69,51,-73.1,0.47,0.68
00:08.7,,53,-59.53,0.28,0.53,-68,49,-73.36,0.45,0.67
00:08.7,,53,-59.53,0.29,0.54,-76,50,-73.37,0.46,0.68
00:08.7,-58,54,-59.5,0.3,0.55,,50,-73.37,0.47,0.69
00:08.8,,54,-59.5,0.31,0.55,-75,51,-73.36,0.48,0.7
00:08.8,-66,55,-59.62,0.31,0.56,,51,-73.36,0.49,0.7
00:08.8,,55,-59.62,0.32,0.57,-73,51,-73.38,0.5,0.71
00:08.8,,55,-59.62,0.33,0.57,-74,51,-73.4,0.51,0.72
00:08.9,,55,-59.62,0.34,0.58,-74,52,-73.38,0.52,0.72
00:08.9,-58,56,-59.59,0.34,0.59,,52,-73.38,0.53,0.73
00:08.9,-82,57,-59.98,0.36,0.6,,52,-73.38,0.54,0.73
00:08.9,,57,-59.98,0.37,0.61,-73,52,-73.4,0.54,0.74
00:09.0,,57,-59.98,0.38,0.62,-73,53,-73.38,0.55,0.74
00:09.0,-68,58,-60.12,0.4,0.63,,53,-73.38,0.56,0.75
00:09.0,,58,-60.12,0.41,0.64,-66,53,-73.33,0.57,0.75
00:09.2,,58,-60.12,0.43,0.65,-73,53,-73.34,0.57,0.76
00:09.2,,58,-60.12,0.44,0.66,-74,54,-73.33,0.58,0.76
00:09.2,-60,59,-60.12,0.46,0.67,,54,-73.33,0.59,0.77
00:09.2,-76,60,-60.38,0.47,0.69,,54,-73.33,0.59,0.77
00:09.3,,60,-60.38,0.49,0.7,-71,54,-73.33,0.6,0.77
00:09.3,,60,-60.38,0.51,0.71,-68,55,-73.26,0.6,0.78
00:09.3,-55,61,-60.3,0.53,0.72,,55,-73.26,0.61,0.78
00:09.3,-77,62,-60.56,0.55,0.74,,55,-73.26,0.61,0.78
00:09.4,,62,-60.56,0.57,0.75,-75,55,-73.29,0.61,0.78
00:09.4,,62,-60.56,0.59,0.77,-70,56,-73.24,0.62,0.79
00:09.4,-54,63,-60.46,0.6,0.78,,56,-73.24,0.62,0.79
00:09.4,-80,64,-60.77,0.63,0.79,,56,-73.24,0.62,0.79
00:09.5,,64,-60.77,0.65,0.81,-76,56,-73.28,0.63,0.79
00:09.5,-59,65,-60.74,0.67,0.82,,56,-73.28,0.63,0.8
00:09.7,,65,-60.74,0.69,0.83,-79,56,-73.34,0.64,0.8
00:09.7,,65,-60.74,0.72,0.85,-80,56,-73.4,0.64,0.8
00:09.7,-54,66,-60.64,0.73,0.86,,56,-73.4,0.65,0.8
00:09.7,,66,-60.64,0.75,0.87,-87,57,-73.5,0.65,0.81
00:09.7,,66,-60.64,0.77,0.88,-68,57,-73.47,0.66,0.81
00:09.7,,66,-60.64,0.79,0.89,-67,57,-73.44,0.66,0.81
00:09.7,,66,-60.64,0.8,0.9,-91,58,-73.58,0.67,0.82
00:09.7,-60,67,-60.63,0.82,0.91,,58,-73.58,0.68,0.82
00:09.7,-61,68,-60.63,0.84,0.91,,58,-73.58,0.68,0.83
00:09.8,,68,-60.63,0.85,0.92,-75,58,-73.6,0.69,0.83
00:09.8,,68,-60.63,0.87,0.93,-81,59,-73.65,0.7,0.83
00:09.8,-59,69,-60.61,0.88,0.94,,59,-73.65,0.7,0.84
00:09.9,,69,-60.61,0.89,0.95,-72,59,-73.65,0.71,0.84
00:09.9,-66,70,-60.69,0.91,0.95,,59,-73.65,0.72,0.85
00:09.9,,70,-60.69,0.92,0.96,-79,60,-73.68,0.72,0.85
00:10.0,,70,-60.69,0.94,0.97,-70,60,-73.67,0.73,0.85
00:10.0,-69,71,-60.8,0.95,0.98,,60,-73.67,0.74,0.86
00:10.0,,71,-60.8,0.97,0.99,-80,61,-73.7,0.74,0.86
00:10.1,,71,-60.8,0.99,0.99,-78,61,-73.75,0.75,0.87
00:10.1,-60,72,-60.79,1,1,,61,-73.75,0.76,0.87
00:10.2,,72,-60.79,1.02,1.01,-79,62,-73.78,0.76,0.87
00:10.2,,72,-60.79,1.03,1.02,-77,62,-73.81,0.77,0.88
00:10.2,,72,-60.79,1.04,1.02,-80,63,-73.84,0.78,0.88
00:10.2,-79,73,-61.04,1.06,1.03,,63,-73.84,0.79,0.89
00:10.2,-80,74,-61.3,1.09,1.04,,63,-73.84,0.8,0.89
00:10.3,,74,-61.3,1.11,1.05,-79,64,-73.93,0.79,0.89
00:10.3,,74,-61.3,1.14,1.07,-78,65,-73.94,0.8,0.89
00:10.3,,74,-61.3,1.16,1.08,-73,65,-73.96,0.81,0.9
00:10.4,-57,75,-61.24,1.18,1.09,,65,-73.96,0.82,0.9
00:10.4,,75,-61.24,1.2,1.1,-81,65,-74.02,0.83,0.91
00:10.4,,75,-61.24,1.22,1.1,-80,65,-74.07,0.84,0.91
00:10.4,,75,-61.24,1.24,1.11,-76,66,-74.07,0.85,0.92
00:10.4,,75,-61.24,1.26,1.12,-81,67,-74.1,0.86,0.92
00:10.5,-50,75,-61.2,1.27,1.13,,67,-74.1,0.85,0.92
00:10.5,,72,-61.42,1.28,1.13,-81,66,-74.1,0.78,0.88
00:10.5,,70,-61.54,1.29,1.14,-79,66,-74.13,0.75,0.87
00:10.6,-48,70,-61.07,1.32,1.15,,64,-74.32,0.72,0.85
00:10.7,,61,-61.38,1.4,1.18,-75,53,-74.56,0.52,0.72
00:10.7,,59,-61.75,1.43,1.2,-76,52,-74.33,0.53,0.72
00:10.7,,58,-61.84,1.46,1.21,-73,53,-74.3,0.53,0.73
00:10.7,,58,-61.84,1.49,1.22,-79,53,-74.42,0.54,0.74
00:10.8,,53,-62.7,1.45,1.2,-80,49,-74.54,0.55,0.74
00:10.9,-51,53,-62.47,1.46,1.21,,47,-74.38,0.56,0.75
00:10.9,,53,-62.47,1.5,1.22,-82,47,-74.49,0.57,0.75
00:11.0,-59,52,-62.67,1.47,1.21,,45,-74.38,0.58,0.76
00:11.0,,52,-62.67,1.52,1.23,-79,46,-74.41,0.59,0.77
00:11.0,,52,-62.67,1.57,1.25,-78,47,-74.44,0.6,0.77
00:11.0,,52,-62.67,1.62,1.27,-79,47,-74.48,0.61,0.78
00:11.1,,52,-62.67,1.63,1.28,-79,46,-74.53,0.62,0.79
00:11.1,-57,52,-62.65,1.66,1.29,,46,-74.53,0.63,0.79
00:11.2,,50,-62.54,1.66,1.29,-85,47,-74.65,0.64,0.8
00:11.2,,50,-62.54,1.7,1.3,-84,48,-74.72,0.66,0.81
00:11.2,,50,-62.54,1.73,1.32,-78,48,-74.76,0.67,0.82
00:11.3,,50,-62.54,1.76,1.33,-79,48,-74.85,0.68,0.83
00:11.3,-49,49,-62.43,1.77,1.33,,48,-74.85,0.7,0.83
00:11.3,,49,-62.43,1.79,1.34,-72,48,-74.88,0.71,0.84
00:11.4,,47,-62.23,1.79,1.34,-73,48,-74.78,0.73,0.85
00:11.4,-56,48,-62.1,1.8,1.34,,48,-74.78,0.74,0.86
00:11.4,,48,-62.1,1.82,1.35,-70,48,-74.8,0.75,0.87
00:11.5,,48,-62.1,1.83,1.35,-80,48,-74.94,0.76,0.87
00:11.5,,48,-62.1,1.84,1.36,-81,49,-74.98,0.78,0.88
00:11.5,,46,-61.91,1.84,1.36,-73,49,-75.06,0.79,0.89
00:11.6,,46,-61.91,1.85,1.36,-72,49,-75.05,0.81,0.9
00:11.6,,46,-61.91,1.86,1.36,-74,49,-75.17,0.82,0.91
00:11.6,-58,47,-61.83,1.86,1.37,,49,-75.21,0.84,0.92
00:11.6,,47,-61.83,1.87,1.37,-78,49,-75.24,0.86,0.93
00:11.6,,47,-61.83,1.88,1.37,-79,49,-75.28,0.88,0.94
00:11.7,,47,-61.83,1.87,1.37,-67,49,-75.34,0.89,0.95
00:11.7,-60,47,-61.91,1.86,1.36,,49,-75.34,0.91,0.95
00:11.7,-61,48,-61.9,1.84,1.36,,49,-75.4,0.92,0.96
00:11.8,,48,-61.9,1.85,1.36,-76,49,-75.41,0.94,0.97
00:11.8,,48,-61.9,1.84,1.36,-62,49,-75.28,0.95,0.98
00:11.8,,47,-61.94,1.83,1.35,-76,50,-75.27,0.96,0.98
00:11.8,-54,48,-61.77,1.83,1.35,,50,-75.27,0.98,0.99
00:11.8,-52,49,-61.57,1.81,1.35,,50,-75.28,0.99,0.99
00:11.9,,49,-61.57,1.81,1.34,-72,50,-75.26,1,1
00:11.9,,49,-61.57,1.81,1.34,-73,51,-75.23,1.01,1.01
00:11.9,-55,50,-61.44,1.78,1.33,,50,-75.19,1.01,1
00:11.9,-53,51,-61.27,1.76,1.33,,50,-75.19,1.01,1.01
00:12.0,,51,-61.27,1.75,1.32,-69,50,-75.15,1.02,1.01
00:12.0,,51,-61.27,1.75,1.32,-68,50,-75.1,1.03,1.02
00:12.0,,51,-61.27,1.73,1.31,-80,50,-75.16,1.03,1.02
00:12.0,-60,51,-61.39,1.71,1.31,,50,-75.16,1.04,1.02
00:12.1,,51,-61.39,1.67,1.29,-72,50,-75,1.03,1.01
00:12.1,-51,52,-61.19,1.64,1.28,,50,-75.02,1.03,1.01
00:12.2,,52,-61.19,1.64,1.28,-69,50,-74.97,1.03,1.02
00:12.2,,52,-61.19,1.63,1.28,-75,51,-74.96,1.04,1.02
00:12.2,-53,52,-60.67,1.54,1.24,,50,-74.94,1.01,1
00:12.3,,52,-60.67,1.53,1.24,-75,50,-74.96,1.01,1.01
00:12.3,,52,-60.67,1.52,1.23,-76,50,-74.98,1.02,1.01
00:12.3,,52,-60.67,1.49,1.22,-72,50,-74.97,1.01,1
00:12.3,-54,51,-60.35,1.43,1.19,,50,-75.03,0.97,0.98
00:12.4,-55,52,-60.25,1.42,1.19,,50,-75.03,0.97,0.99
00:12.4,,52,-60.25,1.41,1.19,-82,50,-75.1,0.98,0.99
00:12.4,,52,-60.25,1.4,1.18,-83,50,-75.17,0.98,0.99
00:12.5,-59,52,-60.31,1.37,1.17,,50,-75.27,0.96,0.98
00:12.5,-58,53,-60.26,1.34,1.16,,50,-75.38,0.95,0.97
00:12.5,,53,-60.26,1.34,1.16,-68,50,-75.33,0.96,0.98
00:12.5,,53,-60.26,1.33,1.15,-67,51,-75.24,0.96,0.98
00:12.6,-59,54,-60.24,1.3,1.14,,50,-75.37,0.96,0.98
00:12.6,,54,-60.24,1.26,1.12,-63,50,-75.35,0.93,0.97
00:12.6,,54,-60.24,1.25,1.12,-69,51,-75.28,0.94,0.97
00:12.7,-62,54,-60.28,1.21,1.1,,51,-75.37,0.92,0.96
00:12.7,,54,-60.28,1.19,1.09,-66,51,-75.37,0.9,0.95
00:12.7,,54,-60.28,1.18,1.09,-65,51,-75.28,0.91,0.95
00:12.7,,54,-60.28,1.17,1.08,-65,52,-75.18,0.91,0.96
00:12.7,,54,-60.28,1.17,1.08,-67,53,-75.09,0.91,0.96
00:12.8,,53,-60.4,1.11,1.06,-67,52,-75.01,0.86,0.93
00:12.8,,53,-60.4,1.11,1.05,-72,53,-74.97,0.86,0.93
00:12.9,-58,53,-60.43,1.08,1.04,,52,-74.88,0.82,0.91
00:12.9,,53,-60.43,1.05,1.02,-75,52,-74.84,0.79,0.89
00:12.9,,53,-60.43,1.04,1.02,-76,52,-74.85,0.78,0.89
00:13.0,-54,53,-60.45,1.02,1.01,,51,-74.86,0.75,0.87
00:13.0,,53,-60.45,1.01,1,-67,51,-74.81,0.73,0.86
00:13.0,,53,-60.45,1,1,-80,52,-74.85,0.73,0.86
00:13.0,,53,-60.45,1,1,-81,53,-74.9,0.73,0.85
00:13.1,-55,52,-60.08,0.98,0.99,,52,-74.74,0.69,0.83
00:13.1,,52,-60.08,0.94,0.97,-64,52,-74.43,0.67,0.82
00:13.1,,52,-60.08,0.94,0.97,-84,53,-74.51,0.67,0.82
00:13.2,-62,52,-60.1,0.91,0.95,,52,-74.41,0.66,0.81
00:13.2,,52,-60.1,0.89,0.94,-68,52,-74.4,0.65,0.8
00:13.2,,52,-60.1,0.89,0.94,-80,53,-74.44,0.64,0.8
00:13.3,-60,52,-60.1,0.84,0.92,,51,-74.68,0.62,0.79
00:13.3,-62,53,-60.13,0.84,0.92,,51,-74.68,0.62,0.79
00:13.3,,53,-60.13,0.81,0.9,-63,51,-74.52,0.6,0.78
00:13.3,,53,-60.13,0.81,0.9,-77,52,-74.53,0.6,0.78
00:13.4,,53,-60.13,0.81,0.9,-76,53,-74.53,0.6,0.77
00:13.4,-52,54,-59.98,0.8,0.89,,52,-74.68,0.59,0.77
00:13.4,,54,-59.98,0.79,0.89,-82,52,-74.79,0.58,0.76
00:13.4,,54,-59.98,0.79,0.89,-64,53,-74.68,0.58,0.76
00:13.4,,54,-59.98,0.79,0.89,-66,54,-74.58,0.57,0.76
00:13.5,-56,54,-60,0.77,0.88,,53,-74.6,0.56,0.75
00:13.5,,54,-60,0.74,0.86,-72,54,-74.6,0.54,0.73
00:13.5,,54,-60,0.74,0.86,-75,54,-74.61,0.54,0.73
00:13.6,,54,-60,0.74,0.86,-74,54,-74.62,0.53,0.73
00:13.6,-62,54,-59.87,0.73,0.85,,53,-74.62,0.52,0.72
00:13.7,,54,-59.87,0.72,0.85,-63,54,-74.54,0.51,0.71
00:13.7,,54,-59.87,0.72,0.85,-78,54,-74.58,0.51,0.71
00:13.7,,54,-59.87,0.72,0.85,-76,54,-74.64,0.5,0.71
00:13.7,-67,54,-60.04,0.71,0.84,,53,-74.64,0.49,0.7
00:13.8,,54,-60.04,0.71,0.84,-60,54,-74.5,0.49,0.7
00:13.8,,54,-60.04,0.71,0.84,-70,54,-74.47,0.49,0.7
00:13.8,,54,-60.04,0.71,0.84,-76,54,-74.49,0.48,0.69
00:13.8,-58,54,-59.89,0.69,0.83,,53,-74.49,0.47,0.69
00:13.9,,54,-59.89,0.69,0.83,-63,54,-74.38,0.46,0.68
00:13.9,-57,55,-59.84,0.68,0.83,,53,-74.4,0.46,0.67
00:14.0,,53,-59.45,0.68,0.83,-70,53,-74.37,0.44,0.66
00:14.1,,52,-59.29,0.69,0.83,-86,53,-74.56,0.42,0.65
00:14.1,,52,-59.29,0.71,0.84,-85,54,-74.65,0.42,0.65
00:14.1,-55,53,-59.21,0.72,0.85,,54,-74.65,0.42,0.65
00:14.2,,53,-59.21,0.73,0.86,-66,54,-74.59,0.41,0.64
00:14.2,,53,-59.21,0.75,0.86,-84,55,-74.66,0.41,0.64
00:14.2,,53,-59.21,0.76,0.87,-83,56,-74.73,0.41,0.64
00:14.2,-57,52,-58.83,0.78,0.89,,55,-74.74,0.39,0.62
00:14.3,,52,-58.83,0.81,0.9,-62,55,-74.66,0.38,0.61
00:14.3,-49,51,-58.35,0.85,0.92,,54,-74.74,0.35,0.59
00:15.0,-63,44,-57.86,1.03,1.02,,49,-74.41,0.2,0.45
00:15.0,,44,-57.86,1.09,1.05,-72,49,-74.43,0.19,0.44
00:15.0,,44,-57.86,1.15,1.07,-67,49,-74.34,0.19,0.44
00:15.0,,44,-57.86,1.2,1.1,-72,49,-74.32,0.19,0.44
00:15.0,,44,-57.86,1.25,1.12,-64,49,-74.2,0.19,0.44
00:15.0,,44,-57.86,1.3,1.14,-80,49,-74.26,0.19,0.44
