timestamp;h_raw;h5S_count;h5S_mean;h5S_variance;h5S_std;s_raw;s5S_count;s5S_mean;s5S_variance;s5S_std
00:08.1;-56;24;-60.71;2.05;1.43;;11;-81.23;1.89;1.37
00:08.2;;24;-60.71;2.06;1.43;-83;12;-81.2;1.95;1.4
00:08.3;;24;-60.71;2.03;1.42;-82;13;-81.18;1.93;1.39
00:08.4;;24;-60.71;2;1.41;-74;13;-81.13;1.9;1.38
00:08.5;-57;24;-60.67;1.96;1.4;;13;-81.13;1.86;1.36
00:08.6;-56;25;-60.48;1.95;1.4;;13;-81.13;1.89;1.38
00:08.7;;25;-60.48;1.9;1.38;-89;13;-81.4;1.87;1.37
00:08.7;-57;26;-60.35;1.84;1.36;;12;-81.44;1.84;1.36
00:08.8;-81;27;-61.11;1.86;1.36;;12;-81.44;1.88;1.37
00:08.9;;27;-61.11;1.82;1.35;-79;12;-81.42;1.86;1.36
00:09.0;-57;28;-60.96;1.77;1.33;;12;-81.44;1.84;1.35
00:09.1;-54;29;-60.72;1.76;1.33;;12;-81.44;1.87;1.37
00:10.5;;18;-61.22;0.47;0.68;-82;13;-81.21;0.88;0.94
00:10.6;;17;-61.12;0.44;0.66;-90;14;-81.43;0.82;0.9
00:10.7;;17;-61.12;0.36;0.6;-89;13;-81.52;0.71;0.84
00:10.8;;17;-61.12;0.32;0.56;-80;13;-81.63;0.67;0.82
00:10.9;-58;17;-60.59;0.29;0.54;;13;-81.63;0.63;0.8
00:11.0;;17;-60.59;0.26;0.51;-88;13;-81.86;0.6;0.77
00:11.0;-54;18;-60.22;0.23;0.48;;13;-81.73;0.56;0.75
00:11.1;;18;-60.22;0.2;0.45;-83;12;-81.46;0.53;0.73
00:11.2;;17;-59.94;0.19;0.44;-79;13;-81.5;0.5;0.71
00:11.3;;17;-59.94;0.18;0.42;-77;13;-81.54;0.48;0.69
00:11.4;;17;-59.94;0.17;0.41;-78;13;-81.64;0.46;0.68
00:11.5;;17;-59.94;0.14;0.38;-86;13;-81.73;0.42;0.65
00:11.6;;16;-59.75;0.15;0.38;-76;13;-81.65;0.4;0.64
00:11.7;-56;16;-59.38;0.17;0.42;;13;-81.65;0.37;0.61
00:11.7;;16;-59.38;0.21;0.45;-73;12;-81.45;0.34;0.58
00:11.8;-55;17;-59.12;0.25;0.5;;12;-81.34;0.31;0.56
00:11.9;-54;17;-58.59;0.34;0.59;;12;-81.34;0.28;0.53
00:12.0;;17;-58.59;0.43;0.65;-77;12;-81.16;0.24;0.49
00:12.1;-52;17;-57.82;0.6;0.77;;12;-80.99;0.19;0.44
00:12.2;;17;-57.82;0.75;0.87;-81;12;-80.95;0.17;0.41
00:12.3;-53;17;-57.41;0.94;0.97;;12;-80.95;0.15;0.38
00:12.4;;17;-57.41;1.11;1.05;-82;13;-80.84;0.15;0.38
00:12.5;-57;18;-57.39;1.29;1.14;;11;-80.9;0.11;0.34
00:12.5;-59;19;-57.47;1.42;1.19;;11;-80.9;0.11;0.34
00:12.6;-57;20;-57.45;1.56;1.25;;10;-80.87;0.1;0.32
00:12.7;-56;19;-57.16;1.74;1.32;;10;-80.87;0.09;0.29
00:12.8;-59;19;-57.26;1.87;1.37;;10;-80.87;0.08;0.28
00:13.0;;19;-57.26;1.98;1.41;-83;10;-80.72;0.09;0.3
00:13.0;-58;20;-57.3;2.07;1.44;;9;-80.72;0.09;0.31
00:13.1;;19;-57.37;2.15;1.47;-80;8;-80.46;0.11;0.33
00:13.2;;19;-57.37;2.22;1.49;-74;9;-80.34;0.13;0.36
00:13.3;;19;-57.37;2.27;1.51;-73;10;-80.24;0.16;0.4
00:13.4;;19;-57.37;2.3;1.52;-72;10;-80.13;0.19;0.43
00:13.5;-56;19;-57.32;2.33;1.53;;10;-80.13;0.21;0.46
00:13.6;-59;19;-57.47;2.35;1.53;;10;-80.13;0.24;0.49
00:13.7;-60;20;-57.6;2.35;1.53;;10;-79.91;0.28;0.53
00:13.8;-59;20;-57.7;2.34;1.53;;10;-79.91;0.31;0.55
00:13.9;;19;-56.47;2.28;1.51;-81;9;-79.64;0.36;0.6
00:14.0;-55;19;-56.37;2.29;1.51;;9;-79.64;0.4;0.63
00:14.1;;18;-56.5;2.28;1.51;-74;10;-79.55;0.45;0.67
00:14.2;;18;-56.5;2.33;1.53;-73;11;-79.43;0.49;0.7
00:14.3;;18;-56.5;2.37;1.54;-72;12;-79.29;0.54;0.73
00:14.4;;18;-56.5;2.4;1.55;-85;12;-79.35;0.58;0.76
00:14.5;-58;19;-56.58;2.42;1.55;;12;-79.35;0.61;0.78
00:14.6;;19;-56.58;2.43;1.56;-73;13;-79.27;0.65;0.81
00:14.7;;19;-56.58;2.44;1.56;-74;13;-79.24;0.69;0.83
00:14.9;-55;20;-56.5;2.46;1.57;;13;-79.24;0.72;0.85
00:15.0;-53;21;-56.33;2.48;1.57;;13;-79.24;0.75;0.86
00:15.1;;21;-56.33;2.5;1.58;-78;14;-79.04;0.78;0.89
00:15.2;;21;-56.33;2.51;1.59;-78;14;-79.14;0.81;0.9
00:15.3;;21;-56.33;2.53;1.59;-85;15;-79.2;0.83;0.91
00:15.4;-55;22;-56.27;2.54;1.59;;15;-79.2;0.85;0.92
00:15.5;-56;23;-56.26;2.55;1.6;;15;-79.2;0.87;0.93
00:15.6;-57;24;-56.29;2.25;1.5;;13;-79;0.9;0.95
00:15.7;;24;-56.29;2.08;1.44;-82;13;-78.72;0.94;0.97
00:15.8;;24;-56.29;1.89;1.38;-81;14;-78.5;0.97;0.99
00:15.9;;23;-56.22;1.76;1.33;-74;14;-78.22;1.03;1.01
00:16.1;;22;-56.32;1.49;1.22;-72;14;-77.69;1.08;1.04
00:16.2;;22;-56.32;1.36;1.17;-73;14;-77.55;1.17;1.08
00:16.3;;22;-56.32;1.25;1.12;-79;14;-77.34;1.28;1.13
00:16.4;-54;23;-56.22;1;1;;12;-77.08;1.36;1.17
00:16.5;-55;24;-56.17;0.86;0.93;;12;-76.88;1.47;1.21
00:16.6;-57;25;-56.2;0.73;0.85;;11;-76.78;1.57;1.25
00:16.7;-56;25;-56.2;0.52;0.72;;10;-76.8;1.61;1.27
00:16.9;;24;-56.25;0.43;0.65;-80;10;-76.8;1.7;1.3
00:17.0;;23;-56.35;0.37;0.61;-86;10;-76.99;1.74;1.32
00:17.1;-54;23;-56.43;0.29;0.53;;10;-77.1;1.75;1.32
00:17.2;-57;24;-56.46;0.26;0.51;;10;-77.08;1.79;1.34
00:17.3;-58;24;-56.67;0.25;0.5;;10;-77.08;1.81;1.34
00:17.5;-60;24;-56.79;0.24;0.49;;10;-77.03;1.79;1.34
00:17.6;-58;24;-56.75;0.22;0.47;;10;-77.03;1.78;1.33
00:17.7;;23;-56.74;0.21;0.46;-83;10;-77.12;1.76;1.33
00:17.8;;22;-56.77;0.2;0.45;-75;11;-77.18;1.72;1.31
00:17.9;;21;-56.67;0.2;0.44;-78;12;-77.36;1.65;1.29
00:18.1;-53;21;-56.43;0.18;0.43;;12;-77.27;1.53;1.24
00:18.2;-50;22;-56.14;0.17;0.42;;12;-77.29;1.48;1.22
00:18.3;;22;-56.14;0.16;0.4;-75;11;-77.09;1.44;1.2
00:18.4;;22;-56.14;0.14;0.37;-85;9;-77.44;1.34;1.16
00:18.5;;21;-56.14;0.12;0.35;-76;10;-77.52;1.27;1.13
00:18.6;;20;-56;0.11;0.32;-81;11;-77.81;1.19;1.09
00:18.8;-59;20;-55.95;0.08;0.28;;11;-77.81;1.13;1.06
00:18.9;;19;-55.79;0.05;0.22;-87;11;-78.03;1.05;1.03
00:19.0;-54;20;-55.7;0.06;0.24;;11;-78.02;1;1
00:19.2;-57;20;-55.8;0.06;0.25;;10;-78.08;0.91;0.95
00:19.3;;20;-55.8;0.07;0.27;-70;10;-77.93;0.86;0.93
00:19.4;;20;-55.8;0.08;0.28;-71;10;-77.88;0.82;0.9
00:19.5;-54;21;-55.71;0.08;0.29;;10;-77.72;0.77;0.88
00:19.6;;20;-55.6;0.09;0.3;-77;10;-77.6;0.72;0.85
00:19.6;;20;-55.6;0.1;0.31;-78;10;-77.52;0.71;0.84
00:19.7;;20;-55.6;0.1;0.32;-70;10;-77.36;0.67;0.82
00:19.8;-52;21;-55.43;0.12;0.34;;9;-77.4;0.62;0.79
00:19.8;;21;-55.43;0.13;0.35;-79;9;-77.37;0.61;0.78
00:19.9;;20;-55.45;0.13;0.37;-78;9;-77.31;0.56;0.75
00:20.0;-53;21;-55.33;0.15;0.38;;9;-77.31;0.55;0.74
00:20.0;;20;-55.45;0.16;0.39;-71;10;-77.12;0.51;0.71
00:20.1;-55;21;-55.43;0.16;0.4;;10;-77.12;0.5;0.71
00:20.2;;21;-55.43;0.17;0.41;-79;10;-77.15;0.47;0.68
00:20.2;;21;-55.43;0.18;0.42;-80;9;-76.94;0.42;0.65
00:20.3;-54;22;-55.36;0.19;0.43;;9;-76.8;0.38;0.61
00:20.4;-55;23;-55.35;0.19;0.44;;9;-76.8;0.38;0.62
00:20.4;;22;-55.36;0.2;0.45;-78;10;-77;0.32;0.57
00:20.5;-57;22;-55.41;0.21;0.45;;10;-77;0.26;0.51
00:20.6;-59;23;-55.57;0.21;0.45;;10;-77;0.26;0.51
00:20.7;;22;-55.5;0.21;0.46;-85;10;-77.15;0.21;0.45
00:20.8;-60;23;-55.7;0.21;0.46;;10;-77.09;0.17;0.41
00:20.8;;23;-55.7;0.21;0.46;-79;11;-77.27;0.14;0.38
00:20.9;-59;24;-55.83;0.2;0.45;;11;-77.27;0.14;0.37
00:21.0;-58;25;-55.92;0.2;0.45;;11;-77.46;0.12;0.35
00:21.1;;25;-55.92;0.2;0.45;-79;11;-77.7;0.12;0.35
00:21.2;;25;-55.92;0.2;0.44;-82;11;-77.74;0.12;0.35
00:21.2;-54;26;-55.85;0.19;0.44;;10;-77.82;0.13;0.36
00:21.3;;26;-55.85;0.19;0.44;-73;10;-77.64;0.13;0.36
00:21.4;;26;-55.85;0.19;0.43;-76;10;-77.51;0.13;0.36
00:21.5;;25;-55.92;0.18;0.43;-74;10;-77.34;0.13;0.36
00:21.6;-53;25;-55.84;0.18;0.43;;10;-77.34;0.12;0.35
00:21.6;;24;-55.79;0.18;0.43;-67;11;-76.98;0.12;0.35
00:23.0;;18;-55.33;0.07;0.27;-77;9;-76.34;0.14;0.38
00:23.1;-54;18;-55.39;0.06;0.25;;9;-76.34;0.17;0.41
00:23.2;;17;-55.71;0.06;0.24;-78;9;-76.31;0.19;0.44
00:23.3;;17;-55.71;0.06;0.24;-75;10;-76.37;0.21;0.46
00:23.3;-60;18;-55.94;0.05;0.23;;10;-76.5;0.22;0.47
00:23.4;-63;19;-56.32;0.06;0.24;;10;-76.3;0.25;0.5
00:23.5;;19;-56.32;0.07;0.26;-77;10;-76.24;0.26;0.51
00:23.6;-62;20;-56.6;0.08;0.28;;9;-76.12;0.29;0.54
00:23.7;-60;21;-56.76;0.1;0.32;;8;-75.66;0.34;0.58
00:23.7;-59;22;-56.86;0.13;0.36;;8;-75.66;0.38;0.61
00:23.8;;21;-56.76;0.15;0.39;-72;9;-75.62;0.42;0.65
00:23.9;-55;22;-56.68;0.17;0.41;;9;-75.62;0.45;0.67
00:24.0;-54;23;-56.57;0.18;0.42;;9;-75.34;0.49;0.7
00:24.0;;22;-56.68;0.19;0.44;-78;9;-75.34;0.53;0.73
00:24.1;-53;23;-56.52;0.2;0.45;;9;-75.34;0.57;0.76
00:24.2;-54;23;-56.39;0.21;0.45;;9;-75.34;0.59;0.77
00:24.3;;23;-56.39;0.21;0.46;-74;9;-75.56;0.6;0.77
00:24.4;;23;-56.39;0.21;0.46;-72;10;-75.51;0.62;0.79
00:24.5;;23;-56.39;0.22;0.47;-71;10;-75.51;0.63;0.79
00:24.5;;22;-56.5;0.23;0.48;-72;10;-75.33;0.65;0.8
00:24.6;;22;-56.5;0.23;0.48;-82;11;-75.77;0.64;0.8
00:24.7;-57;23;-56.52;0.24;0.49;;10;-75.95;0.64;0.8
00:24.8;-61;23;-56.91;0.25;0.5;;10;-75.95;0.63;0.8
00:24.9;;23;-56.91;0.26;0.51;-82;10;-76.05;0.62;0.79
00:25.0;;22;-57.09;0.28;0.53;-81;11;-76.37;0.61;0.78
00:25.1;;22;-57.09;0.29;0.54;-80;10;-76.61;0.6;0.78
00:25.1;;21;-57.19;0.31;0.55;-84;10;-76.8;0.6;0.77
00:25.2;-57;22;-57.18;0.32;0.56;;10;-76.78;0.59;0.77
00:25.3;;21;-57.33;0.33;0.57;-68;11;-76.4;0.6;0.77
00:25.4;;20;-57.45;0.34;0.58;-85;11;-76.62;0.59;0.77
00:25.5;;20;-57.45;0.35;0.59;-77;11;-76.58;0.59;0.77
00:25.6;;19;-57.47;0.36;0.6;-73;11;-76.4;0.58;0.76
00:25.7;-54;19;-57.21;0.36;0.6;;11;-76.4;0.57;0.76
00:25.7;-53;20;-57;0.35;0.59;;11;-76.18;0.56;0.75
00:25.8;;19;-56.84;0.34;0.59;-68;12;-75.91;0.56;0.75
00:26.2;-59;18;-56.78;0.33;0.57;;11;-75.49;0.45;0.67
00:26.3;;17;-56.94;0.32;0.56;-74;12;-75.71;0.34;0.59
00:26.4;;17;-56.94;0.31;0.55;-80;12;-75.88;0.3;0.54
00:26.5;-58;18;-57;0.3;0.55;;11;-76.08;0.26;0.51
00:26.6;;17;-57.24;0.29;0.54;-75;11;-76.14;0.22;0.46
00:26.7;;17;-57.24;0.28;0.53;-72;11;-76.32;0.19;0.44
00:26.8;;17;-57.24;0.28;0.53;-81;12;-76.42;0.19;0.44
00:26.9;;17;-57.24;0.28;0.53;-73;12;-76.39;0.19;0.44
00:27.0;;17;-57.24;0.28;0.53;-75;12;-76.43;0.19;0.44
00:27.0;;17;-57.24;0.28;0.53;-76;13;-76.31;0.19;0.43
00:27.1;-53;18;-57;0.27;0.52;;13;-76.31;0.19;0.43
00:27.2;;18;-57;0.27;0.52;-70;13;-76.19;0.18;0.43
00:27.3;;18;-57;0.26;0.51;-69;13;-76.05;0.18;0.42
00:27.4;-54;19;-56.84;0.26;0.51;;13;-76.05;0.17;0.42
00:27.5;;19;-56.84;0.25;0.5;-80;13;-76.24;0.17;0.41
00:27.6;;19;-56.84;0.25;0.5;-86;14;-76.5;0.17;0.41
00:27.7;;19;-56.84;0.24;0.49;-78;15;-76.46;0.17;0.41
00:27.8;;19;-56.84;0.24;0.49;-82;16;-76.54;0.17;0.42
00:27.9;-62;20;-57.1;0.24;0.49;;16;-76.54;0.17;0.42
00:28.0;;20;-57.1;0.23;0.48;-83;17;-76.66;0.18;0.42
00:28.1;;20;-57.1;0.2;0.44;-79;17;-76.72;0.18;0.43
00:28.2;;19;-57.26;0.16;0.4;-76;18;-76.61;0.18;0.43
00:28.2;;19;-57.26;0.14;0.37;-81;18;-76.69;0.19;0.44
00:28.4;;18;-57.11;0.1;0.32;-72;17;-76.46;0.19;0.44
00:28.5;;17;-56.76;0.09;0.31;-84;17;-76.58;0.2;0.44
00:28.6;;17;-56.76;0.09;0.3;-65;17;-76.28;0.2;0.44
00:28.7;;15;-56.2;0.1;0.31;-63;17;-75.9;0.2;0.44
00:28.8;;14;-56;0.11;0.34;-76;17;-75.85;0.19;0.44
00:28.9;-59;14;-56.29;0.12;0.35;;16;-75.9;0.19;0.43
00:29.0;;13;-56.46;0.12;0.35;-87;16;-76.1;0.17;0.42
00:29.1;;13;-56.46;0.13;0.35;-75;17;-76.14;0.16;0.4
00:29.2;;11;-57;0.12;0.35;-83;17;-76.24;0.14;0.37
00:29.3;;11;-57;0.11;0.34;-85;16;-76.38;0.13;0.36
00:29.4;;11;-57;0.11;0.33;-78;15;-76.42;0.12;0.34
00:29.5;-54;12;-56.75;0.1;0.32;;14;-76.66;0.09;0.3
00:29.7;;12;-56.75;0.1;0.31;-73;14;-76.34;0.09;0.3
00:29.8;-56;12;-56.67;0.09;0.31;;14;-76.34;0.08;0.29
00:29.9;-55;12;-56.17;0.11;0.33;;14;-76.28;0.08;0.29
00:30.0;;12;-56.17;0.12;0.35;-67;14;-75.78;0.09;0.3
00:30.1;;12;-56.17;0.13;0.36;-74;15;-75.81;0.09;0.3
00:30.2;;12;-56.17;0.14;0.38;-73;16;-75.7;0.09;0.3
00:30.3;-59;12;-56.33;0.15;0.38;;15;-75.85;0.09;0.3
00:30.4;;12;-56.33;0.14;0.38;-85;15;-75.85;0.09;0.3
00:30.6;;12;-56.33;0.14;0.38;-80;14;-75.74;0.09;0.31
00:30.7;;11;-56.55;0.13;0.37;-83;14;-75.97;0.1;0.31
00:30.8;;10;-56.9;0.13;0.36;-78;14;-75.94;0.1;0.31
00:30.9;-55;11;-56.73;0.13;0.36;;13;-76.12;0.1;0.31
00:31.0;;11;-56.73;0.13;0.36;-72;14;-76.09;0.09;0.31
00:31.2;;11;-56.73;0.13;0.36;-76;14;-76.02;0.09;0.3
00:31.3;;10;-56.5;0.13;0.36;-70;14;-75.84;0.08;0.29
00:31.4;;10;-56.5;0.13;0.36;-69;13;-75.62;0.09;0.29
00:31.5;-56;10;-56.3;0.14;0.37;;13;-75.58;0.09;0.31
00:31.7;;10;-56.3;0.13;0.37;-77;12;-75.47;0.11;0.32
00:31.8;-59;11;-56.55;0.13;0.36;;11;-75.45;0.12;0.34
00:31.9;-62;12;-57;0.12;0.35;;10;-75.44;0.13;0.36
00:32.0;;12;-57;0.12;0.34;-85;10;-75.94;0.13;0.35
00:32.1;;12;-57;0.11;0.34;-76;11;-76.09;0.12;0.35
00:32.2;;11;-57.36;0.12;0.35;-84;10;-76.4;0.13;0.36
00:32.3;;11;-57.36;0.13;0.36;-70;10;-76.45;0.13;0.36
00:32.5;;10;-57.7;0.15;0.39;-74;10;-76.37;0.13;0.36
00:32.6;;10;-57.7;0.17;0.41;-73;10;-76.02;0.13;0.36
00:32.7;;10;-57.7;0.2;0.44;-73;10;-75.76;0.13;0.36
00:32.8;-56;11;-57.55;0.21;0.46;;10;-75.67;0.13;0.36
00:32.9;;10;-57.1;0.21;0.46;-83;11;-76.09;0.13;0.36
00:33.1;;10;-57.1;0.21;0.46;-77;12;-76.03;0.11;0.33
00:33.2;;10;-57.1;0.21;0.46;-88;12;-76.3;0.11;0.33
00:33.3;;10;-57.1;0.21;0.45;-85;13;-76.62;0.1;0.32
00:33.4;;10;-57.1;0.21;0.45;-78;13;-76.76;0.11;0.33
00:33.6;-62;11;-57.55;0.22;0.47;;13;-76.94;0.13;0.35
00:33.7;;11;-57.55;0.23;0.48;-75;13;-77.26;0.16;0.4
00:33.8;;11;-57.55;0.23;0.48;-69;13;-77.08;0.18;0.42
00:34.0;-54;11;-57.09;0.22;0.47;;13;-77.08;0.2;0.45
00:34.1;-55;12;-56.92;0.22;0.47;;12;-76.87;0.22;0.47
00:34.2;;12;-56.92;0.22;0.47;-80;13;-76.88;0.23;0.48
00:34.4;;12;-56.92;0.22;0.47;-88;14;-77.09;0.25;0.5
00:34.5;;12;-56.92;0.22;0.46;-82;14;-77.21;0.27;0.52
00:34.6;-67;12;-58;0.25;0.5;;14;-77.21;0.29;0.54
00:34.6;;12;-58;0.27;0.52;-87;14;-77.49;0.32;0.57
00:34.7;;12;-58;0.29;0.54;-86;14;-77.96;0.39;0.62
00:34.8;;11;-58.18;0.32;0.57;-78;14;-77.95;0.45;0.67
00:34.9;;11;-58.18;0.35;0.59;-77;14;-77.92;0.5;0.71
00:36.3;-57;9;-58.67;0.33;0.57;;10;-78.76;0.72;0.85
00:36.3;;9;-58.67;0.37;0.6;-80;10;-79.12;0.89;0.94
00:36.4;-58;10;-58.6;0.4;0.63;;10;-79.12;1.04;1.02
00:36.5;-57;11;-58.45;0.41;0.64;;10;-79.46;1.2;1.1
00:36.5;-58;12;-58.42;0.42;0.65;;10;-79.46;1.36;1.17
00:36.6;-55;12;-58.33;0.4;0.63;;10;-79.46;1.47;1.21
00:36.6;;12;-58.33;0.41;0.64;-90;10;-79.87;1.65;1.29
00:36.7;;12;-58.33;0.38;0.61;-73;11;-79.63;1.74;1.32
00:36.8;;12;-58.33;0.38;0.62;-74;11;-79.42;1.81;1.35
00:36.8;-60;12;-58.42;0.36;0.6;;11;-79.42;1.83;1.35
00:36.9;;12;-58.42;0.37;0.6;-73;11;-79.22;1.86;1.37
00:36.9;;11;-58.09;0.36;0.6;-71;12;-78.86;1.8;1.34
00:37.0;-56;12;-57.92;0.35;0.59;;12;-78.86;1.79;1.34
00:37.0;;12;-57.92;0.33;0.58;-75;11;-78.46;1.74;1.32
00:37.1;-62;13;-58.23;0.33;0.57;;11;-78.46;1.71;1.31
00:37.2;;13;-58.23;0.32;0.57;-73;10;-78.42;1.65;1.29
00:37.2;;13;-58.23;0.32;0.56;-80;11;-78.31;1.61;1.27
00:37.3;-77;14;-59.57;0.39;0.62;;11;-78.31;1.58;1.26
00:37.4;;14;-59.57;0.45;0.67;-80;10;-78.8;1.56;1.25
00:37.4;;14;-59.57;0.5;0.71;-75;11;-78.59;1.53;1.24
00:37.5;-76;15;-60.67;0.68;0.82;;11;-78.72;1.49;1.22
00:37.6;-72;16;-61.38;0.92;0.96;;11;-78.72;1.47;1.21
00:37.6;-79;17;-62.41;1.35;1.16;;10;-79.03;1.41;1.19
00:37.7;-71;18;-62.89;1.84;1.36;;10;-79.2;1.31;1.15
00:37.8;;18;-62.89;2.27;1.51;-74;11;-78.94;1.3;1.14
00:37.8;;17;-63.29;2.78;1.67;-83;12;-79.09;1.17;1.08
00:37.9;;17;-63.29;3.22;1.79;-81;12;-79.16;1.17;1.08
00:38.0;;17;-63.29;3.62;1.9;-79;12;-79;1.08;1.04
00:38.1;;17;-63.29;3.98;1.99;-72;12;-78.8;1.06;1.03
00:38.1;;17;-63.29;4.31;2.08;-71;11;-78.69;0.94;0.97
00:38.2;;17;-63.29;4.61;2.15;-94;12;-79.01;0.86;0.93
00:38.3;-54;18;-62.78;4.79;2.19;;12;-79.01;0.85;0.92
00:38.4;-53;19;-62.26;4.87;2.21;;11;-78.81;0.78;0.88
00:38.4;;19;-62.26;4.93;2.22;-74;11;-78.69;0.71;0.84
00:38.5;;19;-62.26;4.98;2.23;-81;11;-78.8;0.7;0.84
00:38.6;-57;19;-62;5.02;2.24;;11;-78.8;0.65;0.8
00:38.7;;19;-62;5.03;2.24;-73;11;-78.69;0.63;0.8
00:38.7;;19;-62;5.04;2.25;-75;11;-78.69;0.6;0.77
00:38.8;;19;-62;5.04;2.24;-86;12;-78.93;0.59;0.77
00:38.9;-59;20;-61.85;5.01;2.24;;12;-79.16;0.55;0.74
00:39.0;;20;-61.85;4.99;2.23;-80;12;-79.22;0.54;0.74
00:39.0;;19;-62.26;4.92;2.22;-84;12;-79.38;0.5;0.71
00:39.1;-57;19;-62.37;4.83;2.2;;12;-79.38;0.44;0.67
00:39.2;-58;20;-62.15;4.81;2.19;;12;-79.38;0.44;0.67
00:39.3;;20;-62.15;4.67;2.16;-80;11;-79.46;0.38;0.62
00:39.4;;20;-62.15;4.5;2.12;-85;10;-79.26;0.33;0.57
00:39.5;;20;-62.15;4.47;2.12;-78;10;-79.24;0.32;0.57
00:39.5;;20;-62.15;4.29;2.07;-78;11;-79.07;0.27;0.52
00:39.6;;19;-61.89;4.2;2.05;-76;11;-79.02;0.22;0.47
00:39.7;-60;20;-61.8;4.03;2.01;;10;-78.52;0.17;0.41
00:39.8;;20;-61.8;3.92;1.98;-84;11;-78.72;0.15;0.38
00:39.9;;20;-61.8;3.8;1.95;-65;11;-78.44;0.13;0.36
00:40.0;;20;-61.8;3.75;1.94;-76;12;-78.28;0.14;0.37
00:40.1;-56;21;-61.52;3.69;1.92;;12;-78.28;0.14;0.38
00:40.2;;21;-61.52;3.63;1.9;-75;13;-78.11;0.15;0.39
00:40.2;-57;22;-61.32;3.56;1.89;;13;-78.11;0.16;0.4
00:40.3;-58;23;-61.17;3.5;1.87;;13;-78.11;0.17;0.41
00:40.4;;23;-61.17;3.44;1.85;-80;13;-78.18;0.18;0.42
00:40.5;;23;-61.17;3.38;1.84;-85;14;-78.38;0.18;0.42
00:40.6;-64;24;-61.29;3.33;1.82;;14;-78.38;0.18;0.42
00:40.7;;24;-61.29;3.27;1.81;-88;14;-78.62;0.18;0.42
00:40.8;-66;25;-61.48;3.22;1.8;;14;-78.62;0.18;0.42
00:40.9;-61;26;-61.46;3.18;1.78;;14;-78.62;0.17;0.42
00:41.0;;26;-61.46;3.13;1.77;-77;15;-78.54;0.17;0.42
