timestamp,h_raw,h5S_count,h5S_mean,h5S_variance,h5S_std,s_raw,s5S_count,s5S_mean,s5S_variance,s5S_std
00:07.2,-62,50,-62.7,0.72,0.85,,46,-71.4,0.11,0.33
00:07.2,,50,-62.7,0.72,0.85,-88,47,-71.5,0.11,0.33
00:07.3,,50,-62.7,0.73,0.85,-66,46,-71.55,0.11,0.32
00:07.3,-70,49,-62.98,0.73,0.86,,46,-71.55,0.1,0.31
00:07.3,,49,-62.98,0.73,0.85,-78,47,-71.55,0.1,0.31
00:07.4,,48,-63,0.75,0.86,-68,44,-71.69,0.09,0.3
00:07.4,,48,-63,0.74,0.86,-87,45,-71.79,0.09,0.3
00:07.4,-63,49,-63,0.74,0.86,,45,-71.79,0.09,0.29
00:07.5,,49,-63,0.75,0.86,-63,43,-71.88,0.09,0.3
00:07.5,,48,-63.04,0.75,0.87,-82,44,-72.04,0.09,0.3
00:07.5,-77,49,-63.33,0.75,0.87,,44,-72.04,0.09,0.3
00:07.6,,48,-63.06,0.76,0.87,-53,42,-71.92,0.09,0.3
00:07.6,,48,-63.06,0.75,0.87,-77,42,-71.93,0.09,0.3
00:07.6,-64,49,-63.08,0.75,0.87,,42,-71.93,0.09,0.3
00:07.6,-66,50,-63.14,0.75,0.86,,42,-71.93,0.09,0.3
00:07.7,,49,-63.16,0.75,0.86,-63,42,-71.91,0.09,0.3
00:07.7,,49,-63.16,0.74,0.86,-64,42,-71.9,0.09,0.3
00:07.7,-64,50,-63.18,0.74,0.86,,42,-71.9,0.09,0.3
00:07.7,,50,-63.18,0.73,0.86,-78,43,-71.89,0.09,0.3
00:07.7,,50,-63.18,0.73,0.85,-81,44,-71.92,0.09,0.3
00:07.7,-77,51,-63.45,0.72,0.85,,44,-71.92,0.09,0.3
00:07.8,-68,51,-63.55,0.72,0.85,,42,-72,0.09,0.3
00:07.8,,51,-63.55,0.72,0.85,-59,42,-72.02,0.09,0.3
00:07.8,,51,-63.55,0.72,0.85,-58,42,-71.96,0.09,0.3
00:07.8,,51,-63.55,0.71,0.84,-72,43,-71.88,0.09,0.3
00:07.9,,51,-63.55,0.71,0.84,-54,42,-71.74,0.09,0.3
00:07.9,,51,-63.55,0.7,0.84,-55,42,-71.65,0.09,0.29
00:07.9,-57,50,-63.14,0.7,0.84,,42,-71.46,0.09,0.3
00:07.9,,50,-63.14,0.7,0.83,-74,43,-71.4,0.09,0.3
00:07.9,,50,-63.14,0.69,0.83,-73,44,-71.34,0.09,0.3
00:08.0,,50,-63.14,0.68,0.83,-67,42,-71.32,0.09,0.3
00:08.0,,50,-63.14,0.68,0.82,-66,42,-71.34,0.09,0.3
00:08.0,,49,-63.14,0.67,0.82,-80,43,-71.36,0.09,0.3
00:08.0,-61,50,-63.1,0.66,0.81,,43,-71.23,0.09,0.3
00:08.1,,49,-63.14,0.65,0.81,-77,43,-71.36,0.09,0.3
00:08.1,,49,-63.14,0.65,0.8,-78,43,-71.49,0.09,0.3
00:08.1,-57,50,-63.02,0.64,0.8,,43,-71.49,0.09,0.3
00:08.2,,49,-63.18,0.63,0.79,-70,42,-71.5,0.08,0.29
00:08.2,,49,-63.18,0.63,0.79,-81,43,-71.52,0.08,0.29
00:08.2,-56,50,-63.04,0.62,0.79,,43,-71.52,0.08,0.29
00:08.3,,50,-63.04,0.62,0.79,-58,41,-71.56,0.08,0.29
00:08.3,,50,-63.04,0.62,0.78,-57,41,-71.5,0.08,0.29
00:08.3,,49,-62.78,0.61,0.78,-80,42,-71.52,0.08,0.29
00:08.3,-81,50,-63.14,0.61,0.78,,42,-71.52,0.08,0.29
00:08.3,-59,51,-63.06,0.6,0.78,,42,-71.52,0.08,0.29
00:08.4,,51,-63.06,0.59,0.77,-54,41,-71.44,0.08,0.29
00:08.4,,49,-62.92,0.57,0.75,-90,42,-71.58,0.08,0.29
00:08.4,-61,50,-62.88,0.57,0.75,,42,-71.58,0.08,0.28
00:08.4,-62,51,-62.86,0.56,0.75,,42,-71.58,0.08,0.28
00:08.5,,51,-62.86,0.53,0.73,-56,40,-71.44,0.08,0.28
00:08.5,,51,-62.86,0.53,0.73,-57,40,-71.37,0.08,0.28
00:08.5,-53,50,-62.48,0.51,0.72,,40,-71.37,0.08,0.28
00:08.5,-52,51,-62.27,0.52,0.72,,40,-71.37,0.08,0.28
00:08.6,,51,-62.27,0.51,0.71,-58,40,-71.37,0.08,0.28
00:08.6,,51,-62.27,0.5,0.71,-59,39,-71.38,0.08,0.28
00:08.7,-57,50,-61.96,0.47,0.69,,38,-71.41,0.08,0.29
00:08.7,,50,-61.96,0.48,0.69,-81,39,-71.44,0.08,0.29
00:08.7,,50,-61.96,0.47,0.68,-80,40,-71.42,0.08,0.29
00:08.7,,50,-61.96,0.46,0.68,-71,40,-71.44,0.08,0.29
00:08.7,,50,-61.96,0.46,0.68,-70,40,-71.5,0.08,0.29
00:08.7,,49,-62.06,0.42,0.65,-84,39,-71.34,0.08,0.28
00:08.7,,49,-62.06,0.43,0.65,-83,40,-71.4,0.08,0.28
00:08.8,-62,50,-62.06,0.43,0.66,,40,-71.4,0.08,0.28
00:08.8,,50,-62.06,0.4,0.63,-58,39,-71.45,0.08,0.28
00:08.8,,50,-62.06,0.41,0.64,-59,39,-71.4,0.08,0.28
00:08.9,-55,50,-61.96,0.4,0.63,,39,-71.4,0.08,0.28
00:08.9,,50,-61.96,0.4,0.63,-78,40,-71.4,0.08,0.28
00:08.9,,50,-61.96,0.38,0.61,-58,39,-71.26,0.08,0.28
00:08.9,,50,-61.96,0.38,0.62,-76,39,-71.38,0.08,0.27
00:09.0,,49,-62.12,0.37,0.61,-77,40,-71.36,0.07,0.27
00:09.0,,49,-62.12,0.37,0.61,-78,41,-71.34,0.07,0.27
00:09.0,-68,50,-62.24,0.38,0.61,,41,-71.34,0.07,0.27
00:09.0,-76,51,-62.51,0.37,0.61,,41,-71.34,0.07,0.27
00:09.0,,51,-62.51,0.34,0.58,-66,40,-71.37,0.07,0.27
00:09.0,,51,-62.51,0.34,0.58,-67,40,-71.4,0.07,0.27
00:09.0,,51,-62.51,0.34,0.58,-72,41,-71.32,0.07,0.27
00:09.1,-53,52,-62.33,0.34,0.58,,41,-71.32,0.07,0.27
00:09.1,,52,-62.33,0.31,0.56,-58,40,-71.18,0.07,0.27
00:09.2,,52,-62.33,0.31,0.56,-73,41,-71.12,0.07,0.27
00:09.2,,52,-62.33,0.31,0.56,-72,42,-71.04,0.07,0.27
00:09.2,,52,-62.33,0.3,0.54,-62,42,-70.89,0.07,0.27
00:09.2,,52,-62.33,0.3,0.54,-61,42,-70.87,0.08,0.27
00:09.3,,50,-62.6,0.26,0.51,-77,42,-70.82,0.07,0.27
00:09.3,-56,51,-62.47,0.25,0.5,,41,-70.78,0.07,0.27
00:09.3,,50,-62.52,0.24,0.49,-57,41,-70.72,0.07,0.27
00:09.4,,50,-62.52,0.24,0.49,-76,42,-70.69,0.07,0.27
00:09.4,-60,51,-62.47,0.24,0.49,,42,-70.69,0.08,0.28
00:09.5,,49,-62.27,0.2,0.45,-85,41,-71.02,0.07,0.27
00:09.6,,49,-62.27,0.2,0.45,-55,41,-70.94,0.07,0.27
00:09.6,,49,-62.27,0.2,0.45,-56,41,-70.88,0.07,0.27
00:09.6,,49,-62.27,0.2,0.45,-82,42,-70.92,0.08,0.27
00:09.7,,49,-62.27,0.2,0.45,-57,42,-70.87,0.08,0.28
00:09.7,,49,-62.27,0.2,0.45,-56,42,-70.81,0.08,0.28
00:09.7,-55,50,-62.12,0.2,0.45,,42,-70.81,0.08,0.28
00:09.8,,50,-62.12,0.21,0.45,-80,43,-70.82,0.08,0.29
00:09.9,,50,-62.12,0.21,0.45,-60,43,-70.81,0.08,0.29
00:09.9,-56,51,-62,0.21,0.46,,43,-70.81,0.09,0.29
00:10.0,,51,-62,0.21,0.46,-59,43,-70.77,0.09,0.3
00:10.0,,51,-62,0.21,0.46,-77,44,-70.76,0.09,0.3
00:10.0,,51,-62,0.21,0.46,-76,45,-70.72,0.09,0.31
00:10.0,-53,52,-61.83,0.22,0.47,,45,-70.72,0.1,0.31
00:10.0,-81,53,-62.19,0.22,0.47,,45,-70.72,0.1,0.31
00:10.1,,53,-62.19,0.22,0.47,-71,45,-70.79,0.1,0.32
00:10.1,,53,-62.19,0.22,0.47,-86,46,-70.87,0.1,0.32
00:10.2,-53,54,-62.02,0.22,0.47,,46,-70.87,0.1,0.32
00:10.2,-54,55,-61.87,0.22,0.47,,46,-70.87,0.1,0.32
00:10.2,,55,-61.87,0.23,0.48,-87,47,-70.96,0.1,0.32
00:10.2,,55,-61.87,0.23,0.48,-78,48,-70.95,0.1,0.32
00:10.2,,55,-61.87,0.23,0.48,-77,49,-70.93,0.1,0.32
00:10.2,-58,56,-61.8,0.23,0.48,,49,-70.93,0.1,0.32
00:10.3,,56,-61.8,0.24,0.49,-68,49,-70.97,0.1,0.32
00:10.3,,56,-61.8,0.24,0.49,-78,50,-70.96,0.11,0.32
00:10.4,,56,-61.8,0.24,0.49,-62,50,-70.95,0.11,0.32
00:10.5,-69,57,-61.93,0.25,0.5,,50,-70.95,0.11,0.33
00:10.5,-68,58,-62.03,0.25,0.5,,50,-70.95,0.11,0.33
00:10.5,,58,-62.03,0.25,0.5,-68,50,-70.98,0.11,0.33
00:10.5,,58,-62.03,0.25,0.5,-67,50,-71.02,0.11,0.33
00:10.5,,58,-62.03,0.25,0.5,-82,51,-71.04,0.11,0.33
00:10.5,,58,-62.03,0.25,0.5,-81,52,-71.06,0.11,0.33
00:10.6,-71,59,-62.19,0.25,0.5,,52,-71.06,0.11,0.33
00:10.6,-72,60,-62.35,0.25,0.5,,52,-71.06,0.11,0.33
00:10.7,-57,61,-62.26,0.25,0.5,,52,-71.06,0.11,0.33
00:10.7,,61,-62.26,0.25,0.5,-59,52,-71.04,0.11,0.33
00:10.7,,61,-62.26,0.25,0.5,-76,52,-71.12,0.11,0.32
00:10.7,,61,-62.26,0.25,0.5,-77,53,-71.11,0.11,0.32
00:10.8,-63,62,-62.27,0.24,0.49,,53,-71.11,0.1,0.32
00:10.8,,62,-62.27,0.24,0.49,-59,53,-71.08,0.1,0.32
00:10.8,,62,-62.27,0.24,0.49,-76,53,-71.17,0.1,0.32
00:10.9,,62,-62.27,0.24,0.49,-81,54,-71.18,0.1,0.32
00:10.9,-69,63,-62.38,0.24,0.49,,54,-71.18,0.1,0.32
00:10.9,,63,-62.38,0.24,0.49,-62,54,-71.18,0.1,0.32
00:10.9,,63,-62.38,0.24,0.49,-61,54,-71.16,0.1,0.32
00:11.0,-58,64,-62.31,0.24,0.49,,54,-71.16,0.1,0.32
00:11.0,-59,65,-62.26,0.24,0.49,,54,-71.16,0.1,0.32
00:11.0,,65,-62.26,0.24,0.49,-79,54,-71.26,0.1,0.32
00:11.0,,65,-62.26,0.24,0.49,-82,54,-71.38,0.1,0.32
00:11.1,,65,-62.26,0.24,0.49,-83,55,-71.42,0.1,0.32
00:11.1,,65,-62.26,0.24,0.49,-82,56,-71.45,0.1,0.32
00:11.1,-55,66,-62.15,0.24,0.49,,56,-71.45,0.1,0.32
00:11.1,-76,67,-62.36,0.23,0.48,,56,-71.45,0.1,0.31
00:11.1,,67,-62.36,0.23,0.48,-55,56,-71.39,0.1,0.31
00:11.2,,67,-62.36,0.23,0.48,-83,57,-71.42,0.1,0.31
00:11.2,-60,68,-62.32,0.23,0.48,,57,-71.42,0.1,0.31
00:11.2,,68,-62.32,0.23,0.48,-64,57,-71.43,0.1,0.31
00:11.2,,68,-62.32,0.23,0.48,-63,57,-71.42,0.1,0.31
00:11.3,,68,-62.32,0.23,0.48,-55,57,-71.37,0.1,0.31
00:11.4,,68,-62.32,0.23,0.48,-87,58,-71.44,0.1,0.31
00:11.4,-75,69,-62.51,0.23,0.48,,58,-71.44,0.1,0.31
00:11.4,,69,-62.51,0.23,0.48,-70,58,-71.48,0.1,0.31
00:11.5,,69,-62.51,0.23,0.47,-77,59,-71.46,0.09,0.31
00:11.5,-71,70,-62.63,0.22,0.47,,59,-71.46,0.09,0.31
00:11.5,,70,-62.63,0.22,0.47,-69,59,-71.49,0.09,0.31
00:11.5,,70,-62.63,0.22,0.47,-68,59,-71.52,0.09,0.31
00:11.6,,70,-62.63,0.22,0.47,-79,60,-71.52,0.09,0.31
00:11.6,-56,71,-62.54,0.22,0.47,,60,-71.52,0.09,0.31
00:11.6,-82,71,-62.92,0.22,0.47,,60,-71.53,0.09,0.31
00:11.7,,68,-62.96,0.21,0.45,-70,60,-71.64,0.09,0.31
00:11.7,,68,-62.96,0.21,0.45,-71,60,-71.57,0.09,0.31
00:11.7,,65,-62.85,0.2,0.45,-80,61,-71.58,0.09,0.31
00:11.7,-57,66,-62.76,0.18,0.43,,56,-71.65,0.1,0.31
00:11.7,-82,67,-63.04,0.18,0.43,,56,-71.65,0.1,0.31
00:11.8,,66,-63.14,0.18,0.43,-58,56,-71.68,0.1,0.31
00:11.8,,65,-63.22,0.18,0.43,-77,56,-71.76,0.1,0.31
00:11.8,,64,-63.33,0.19,0.44,-86,56,-71.83,0.1,0.32
00:11.8,-69,64,-63.52,0.2,0.44,,55,-71.84,0.1,0.32
00:11.9,,63,-63.56,0.21,0.45,-56,55,-71.78,0.11,0.32
00:11.9,,62,-63.68,0.21,0.46,-55,55,-71.72,0.11,0.33
00:11.9,,61,-63.74,0.22,0.47,-76,54,-71.72,0.11,0.33
00:11.9,-59,61,-63.66,0.23,0.48,,53,-71.69,0.11,0.33
00:11.9,-58,62,-63.56,0.24,0.49,,53,-71.69,0.11,0.33
00:12.0,,61,-63.57,0.24,0.49,-61,53,-71.57,0.11,0.33
00:12.0,,61,-63.57,0.25,0.5,-80,53,-71.68,0.11,0.33
00:12.0,,57,-63.61,0.26,0.51,-85,53,-71.76,0.11,0.34
00:12.0,-59,58,-63.53,0.27,0.52,,51,-71.94,0.12,0.34
00:12.1,,58,-63.53,0.27,0.52,-64,50,-71.96,0.12,0.34
00:12.1,,57,-63.49,0.28,0.53,-65,50,-71.96,0.12,0.35
00:12.1,,56,-63.43,0.28,0.53,-75,51,-71.91,0.12,0.35
00:12.1,-52,57,-63.23,0.28,0.53,,51,-71.91,0.12,0.35
00:12.1,-54,58,-63.07,0.28,0.53,,51,-71.94,0.12,0.35
00:12.2,,57,-63.09,0.29,0.53,-67,50,-71.9,0.13,0.36
00:12.2,,57,-63.09,0.29,0.54,-70,50,-71.72,0.13,0.36
00:12.2,,57,-63.09,0.29,0.54,-71,51,-71.64,0.13,0.36
00:12.3,,56,-62.96,0.29,0.54,-70,51,-71.54,0.13,0.36
00:12.3,-74,57,-63.16,0.29,0.54,,51,-71.54,0.13,0.36
00:12.3,-71,58,-63.29,0.29,0.54,,51,-71.54,0.13,0.36
00:12.4,,57,-63.3,0.29,0.54,-64,50,-71.44,0.13,0.35
00:12.4,,57,-63.3,0.29,0.54,-72,51,-71.37,0.12,0.35
00:12.4,,57,-63.3,0.3,0.54,-82,52,-71.4,0.12,0.35
00:12.5,-72,58,-63.45,0.3,0.55,,52,-71.4,0.12,0.35
00:12.5,,57,-63.21,0.3,0.55,-78,51,-71.47,0.12,0.34
00:12.5,,57,-63.21,0.3,0.55,-75,52,-71.44,0.12,0.34
00:12.6,-73,58,-63.38,0.3,0.55,,52,-71.44,0.12,0.34
00:12.6,-72,59,-63.53,0.3,0.55,,52,-71.44,0.12,0.34
00:12.6,,57,-63.47,0.31,0.55,-59,52,-71.39,0.11,0.33
00:12.6,,57,-63.47,0.31,0.56,-85,53,-71.44,0.11,0.33
00:12.6,,57,-63.47,0.31,0.56,-83,54,-71.48,0.11,0.33
00:12.7,-59,58,-63.4,0.31,0.56,,54,-71.48,0.11,0.33
00:12.7,-60,59,-63.34,0.31,0.56,,54,-71.48,0.11,0.33
00:12.7,,57,-63.09,0.31,0.56,-58,52,-71.44,0.1,0.32
00:12.7,,57,-63.09,0.31,0.56,-86,53,-71.5,0.1,0.32
00:12.8,-59,58,-63.02,0.31,0.56,,53,-71.5,0.1,0.32
00:12.8,-58,58,-62.84,0.31,0.55,,53,-71.5,0.1,0.31
00:12.8,,58,-62.84,0.3,0.54,-61,52,-71.63,0.09,0.31
00:12.8,,58,-62.84,0.29,0.54,-79,53,-71.62,0.09,0.31
00:12.9,-61,59,-62.81,0.29,0.54,,53,-71.62,0.09,0.31
00:12.9,,59,-62.81,0.28,0.53,-54,53,-71.69,0.09,0.3
00:12.9,,58,-62.91,0.28,0.53,-55,53,-71.62,0.09,0.31
00:13.0,,58,-62.91,0.28,0.53,-82,52,-71.76,0.09,0.31
00:13.0,-54,59,-62.76,0.28,0.53,,52,-71.76,0.1,0.31
00:13.0,-53,60,-62.6,0.28,0.53,,52,-71.76,0.1,0.31
00:13.0,,60,-62.6,0.28,0.53,-61,52,-71.7,0.1,0.31
00:13.1,,59,-62.63,0.28,0.53,-87,52,-71.77,0.1,0.31
00:13.1,,59,-62.63,0.28,0.52,-86,53,-71.83,0.1,0.32
00:13.1,-58,60,-62.55,0.27,0.52,,53,-71.83,0.1,0.32
00:13.1,-59,61,-62.49,0.27,0.52,,53,-71.83,0.1,0.32
00:13.1,,61,-62.49,0.27,0.52,-74,53,-71.7,0.1,0.32
00:13.2,,60,-62.58,0.27,0.52,-83,54,-71.73,0.1,0.32
00:13.2,-54,61,-62.44,0.27,0.52,,54,-71.73,0.1,0.32
00:13.2,,61,-62.44,0.27,0.52,-81,55,-71.69,0.1,0.32
00:13.2,,61,-62.44,0.26,0.51,-60,54,-71.66,0.1,0.32
00:13.3,,60,-62.55,0.26,0.51,-80,55,-71.66,0.1,0.32
00:13.3,,60,-62.55,0.26,0.51,-62,54,-71.74,0.11,0.32
00:13.4,,58,-62.29,0.26,0.51,-86,55,-71.79,0.11,0.33
00:13.4,-60,59,-62.25,0.26,0.51,,55,-71.87,0.11,0.33
00:13.4,-61,60,-62.23,0.26,0.51,,55,-71.87,0.11,0.33
00:13.4,,60,-62.23,0.26,0.51,-57,55,-71.82,0.11,0.33
00:13.5,,58,-62.26,0.26,0.51,-77,55,-71.7,0.11,0.33
00:13.5,,58,-62.26,0.26,0.51,-79,56,-71.69,0.11,0.33
00:13.5,-59,59,-62.2,0.26,0.51,,56,-71.75,0.11,0.33
00:13.5,,59,-62.2,0.26,0.51,-77,56,-71.9,0.11,0.34
00:13.5,,59,-62.2,0.26,0.51,-76,56,-72,0.11,0.34
00:13.6,,57,-62.54,0.26,0.51,-72,57,-71.93,0.12,0.34
00:13.6,-63,58,-62.55,0.26,0.51,,57,-72.02,0.12,0.35
00:13.6,,58,-62.55,0.26,0.51,-79,57,-72.13,0.12,0.35
00:13.7,-61,58,-62.62,0.26,0.51,,55,-72.02,0.13,0.36
00:13.7,,58,-62.62,0.25,0.5,-55,54,-71.9,0.13,0.36
00:13.8,,57,-62.63,0.25,0.5,-73,54,-71.82,0.13,0.36
00:13.8,-57,58,-62.53,0.25,0.5,,54,-71.91,0.13,0.36
00:13.8,,58,-62.53,0.25,0.5,-60,54,-71.88,0.13,0.37
00:13.9,,57,-62.67,0.25,0.5,-78,54,-71.88,0.14,0.37
00:13.9,-55,58,-62.53,0.24,0.49,,54,-71.84,0.14,0.37
00:14.0,,58,-62.53,0.24,0.49,-62,54,-71.82,0.14,0.37
00:14.0,-56,57,-62.09,0.25,0.5,,52,-71.81,0.14,0.38
00:14.0,,57,-62.09,0.25,0.5,-63,52,-71.8,0.14,0.38
00:14.1,,56,-62.25,0.25,0.5,-88,52,-71.95,0.15,0.38
00:14.1,-58,57,-62.18,0.25,0.5,,52,-72,0.15,0.38
00:14.1,-57,58,-62.09,0.25,0.5,,52,-72,0.15,0.38
00:14.2,,58,-62.09,0.25,0.5,-56,51,-72,0.15,0.39
00:14.2,,58,-62.09,0.25,0.5,-57,50,-72.02,0.15,0.39
00:14.3,,58,-62.09,0.25,0.5,-77,50,-72.17,0.15,0.39
00:14.3,,58,-62.09,0.26,0.51,-76,49,-72.29,0.15,0.39
00:14.3,-62,59,-62.08,0.26,0.51,,49,-72.29,0.16,0.39
00:14.3,,58,-62.19,0.26,0.51,-83,50,-72.32,0.16,0.4
00:14.4,-57,59,-62.1,0.26,0.51,,50,-72.39,0.16,0.4
00:14.4,,59,-62.1,0.26,0.51,-61,49,-72.4,0.16,0.4
00:14.4,,59,-62.1,0.26,0.51,-60,49,-72.36,0.16,0.4
00:14.4,,58,-62.14,0.26,0.51,-74,50,-72.3,0.16,0.4
00:14.4,,58,-62.14,0.26,0.51,-75,51,-72.25,0.17,0.41
00:14.5,-56,59,-62.03,0.26,0.51,,51,-72.25,0.17,0.41
00:14.6,-60,60,-62,0.26,0.51,,50,-72.36,0.17,0.41
00:14.6,,60,-62,0.26,0.51,-61,50,-72.32,0.17,0.41
00:14.6,,60,-62,0.27,0.51,-80,50,-72.3,0.17,0.41
00:14.7,-63,61,-62.02,0.27,0.52,,50,-72.44,0.17,0.41
00:14.7,-66,62,-62.08,0.27,0.52,,50,-72.44,0.18,0.42
00:14.7,,62,-62.08,0.27,0.52,-56,50,-72.37,0.18,0.42
00:14.7,,61,-62.2,0.27,0.52,-78,51,-72.34,0.18,0.42
00:14.8,-63,62,-62.21,0.27,0.52,,51,-72.34,0.18,0.43
00:14.8,,62,-62.21,0.26,0.51,-57,51,-72.28,0.18,0.43
00:14.8,,62,-62.21,0.26,0.51,-81,51,-72.29,0.18,0.43
00:14.8,,62,-62.21,0.26,0.51,-80,52,-72.3,0.18,0.43
00:14.9,-59,63,-62.16,0.26,0.51,,52,-72.34,0.18,0.43
00:14.9,-77,64,-62.39,0.26,0.51,,52,-72.34,0.19,0.43
00:14.9,,64,-62.39,0.26,0.51,-72,52,-72.4,0.19,0.43
00:15.0,-76,64,-62.7,0.26,0.51,,52,-72.44,0.19,0.43
00:15.0,,64,-62.7,0.26,0.51,-78,52,-72.55,0.19,0.43
00:15.0,,62,-62.56,0.25,0.5,-90,51,-72.72,0.18,0.42
00:15.1,,62,-62.56,0.25,0.5,-72,51,-72.72,0.18,0.43
00:15.1,,62,-62.56,0.25,0.5,-73,51,-72.78,0.19,0.43
00:15.2,,62,-62.56,0.25,0.5,-77,51,-72.69,0.19,0.44
00:15.2,-56,61,-62.75,0.25,0.5,,51,-72.69,0.19,0.43
00:15.2,-55,62,-62.63,0.25,0.49,,50,-72.62,0.19,0.44
00:15.2,,62,-62.63,0.24,0.49,-62,50,-72.6,0.19,0.44
00:15.3,,61,-62.7,0.24,0.49,-65,49,-72.5,0.19,0.43
00:15.3,-53,62,-62.55,0.23,0.48,,49,-72.47,0.19,0.43
00:15.3,-52,63,-62.38,0.23,0.48,,49,-72.47,0.19,0.44
00:15.4,,63,-62.38,0.23,0.48,-71,48,-72.56,0.19,0.43
00:15.5,,61,-62.18,0.22,0.47,-73,49,-72.5,0.18,0.43
00:15.5,-63,62,-62.19,0.22,0.47,,49,-72.46,0.18,0.42
