timestamp,h_raw,h5S_count,h5S_mean,h5S_variance,h5S_std,s_raw,s5S_count,s5S_mean,s5S_variance,s5S_std
00:06.6,,40,-66.95,0.22,0.46,-78,35,-70.26,0.17,0.41
00:06.6,,40,-66.95,0.22,0.47,-71,36,-70.24,0.17,0.41
00:06.6,,40,-66.95,0.22,0.47,-76,37,-70.31,0.17,0.41
00:06.7,,40,-66.95,0.22,0.47,-77,38,-70.38,0.17,0.41
00:06.7,,39,-67.18,0.22,0.46,-64,38,-70.32,0.17,0.41
00:06.7,-66,40,-67.15,0.22,0.47,,38,-70.32,0.17,0.41
00:06.7,,40,-67.15,0.22,0.47,-61,38,-70.22,0.17,0.41
00:06.7,-75,41,-67.34,0.22,0.47,,38,-70.22,0.17,0.41
00:06.7,,41,-67.34,0.23,0.48,-73,38,-70.28,0.17,0.41
00:06.7,-59,42,-67.14,0.23,0.48,,38,-70.28,0.17,0.41
00:06.7,,42,-67.14,0.23,0.48,-76,38,-70.34,0.17,0.41
00:06.7,,42,-67.14,0.23,0.48,-62,39,-70.22,0.17,0.41
00:06.8,,41,-67.24,0.23,0.48,-76,40,-70.27,0.17,0.41
00:06.8,,41,-67.24,0.23,0.48,-66,40,-70.24,0.17,0.41
00:06.8,-62,42,-67.12,0.24,0.49,,40,-70.24,0.17,0.41
00:06.9,,41,-67.1,0.23,0.48,-90,38,-70.6,0.16,0.39
00:07.0,,41,-67.1,0.23,0.48,-74,39,-70.63,0.16,0.4
00:07.0,-80,41,-67.51,0.24,0.49,,38,-70.74,0.15,0.39
00:07.0,,41,-67.51,0.25,0.5,-78,38,-70.84,0.16,0.39
00:07.1,-76,41,-67.78,0.26,0.51,,37,-70.96,0.14,0.38
00:07.2,-73,41,-67.83,0.28,0.53,,36,-70.9,0.12,0.35
00:07.2,,41,-67.83,0.29,0.54,-65,36,-70.84,0.12,0.35
00:07.2,-75,42,-68,0.3,0.55,,36,-70.84,0.13,0.36
00:07.3,,42,-68,0.32,0.57,-72,37,-70.83,0.13,0.36
00:07.3,-79,43,-68.26,0.34,0.59,,35,-70.38,0.13,0.36
00:07.3,,43,-68.26,0.37,0.61,-63,35,-70.25,0.13,0.36
00:07.4,,43,-68.26,0.39,0.62,-75,35,-70.35,0.13,0.37
00:07.4,-75,43,-68.51,0.42,0.65,,35,-70.51,0.13,0.37
00:07.4,,43,-68.51,0.45,0.67,-64,35,-70.45,0.14,0.37
00:07.4,-72,44,-68.59,0.48,0.69,,35,-70.45,0.14,0.37
00:07.5,,44,-68.59,0.51,0.71,-69,36,-70.41,0.14,0.37
00:07.5,,43,-68.81,0.55,0.74,-77,36,-70.56,0.14,0.37
00:07.5,-76,44,-68.98,0.59,0.77,,36,-70.56,0.14,0.37
00:07.5,-73,45,-69.07,0.63,0.8,,36,-70.56,0.14,0.37
00:07.6,,45,-69.07,0.67,0.82,-67,37,-70.5,0.14,0.37
00:07.7,-74,45,-69.44,0.74,0.86,,37,-70.61,0.14,0.37
00:07.7,,45,-69.44,0.79,0.89,-75,37,-70.68,0.14,0.37
00:07.7,,45,-69.44,0.84,0.92,-75,37,-70.73,0.14,0.37
00:07.8,,44,-69.39,0.9,0.95,-73,37,-70.76,0.13,0.37
00:07.9,,43,-69.67,0.97,0.98,-74,37,-70.88,0.13,0.36
00:07.9,,43,-69.67,1.02,1.01,-77,37,-70.96,0.14,0.37
00:07.9,-75,44,-69.8,1.09,1.04,,37,-70.88,0.13,0.37
00:07.9,,44,-69.8,1.15,1.07,-69,37,-70.92,0.14,0.37
00:08.0,,43,-70,1.22,1.11,-76,34,-70.91,0.13,0.36
00:08.0,-76,44,-70.14,1.29,1.14,,34,-70.87,0.13,0.36
00:08.0,,44,-70.14,1.36,1.17,-72,35,-70.88,0.13,0.36
00:08.1,,43,-70.4,1.43,1.2,-77,34,-71.12,0.14,0.37
00:08.2,-70,43,-70.42,1.49,1.22,,33,-71.28,0.13,0.36
00:08.2,,43,-70.42,1.57,1.25,-64,34,-71.16,0.14,0.37
00:08.3,,41,-70.66,1.63,1.28,-79,33,-71.14,0.13,0.36
00:08.3,-63,42,-70.48,1.7,1.31,,33,-71.14,0.13,0.37
00:08.3,,42,-70.48,1.78,1.33,-61,34,-70.98,0.14,0.37
00:08.3,,42,-70.48,1.84,1.36,-81,35,-71.12,0.14,0.37
00:08.4,,40,-70.62,1.9,1.38,-66,34,-70.97,0.14,0.37
00:08.4,-64,41,-70.46,1.95,1.4,,34,-70.87,0.14,0.37
00:08.4,,40,-70.5,2.01,1.42,-60,35,-70.7,0.14,0.37
00:08.5,,39,-70.38,2.07,1.44,-63,33,-70.44,0.14,0.37
00:08.5,-68,40,-70.32,2.11,1.45,,33,-70.44,0.13,0.37
00:08.5,,40,-70.32,2.16,1.47,-64,34,-70.33,0.13,0.36
00:08.6,,38,-70.68,2.19,1.48,-64,32,-69.99,0.14,0.37
00:08.6,-62,39,-70.46,2.24,1.5,,32,-69.99,0.14,0.37
00:08.6,,39,-70.46,2.28,1.51,-60,33,-69.83,0.14,0.37
00:08.7,,37,-70.59,2.3,1.52,-85,34,-70.03,0.14,0.38
00:08.8,-65,38,-70.45,2.32,1.52,,33,-70.22,0.14,0.38
00:08.9,,38,-70.45,2.36,1.54,-76,34,-70.3,0.14,0.38
00:08.9,,38,-70.45,2.39,1.55,-77,35,-70.39,0.14,0.38
00:08.9,-59,39,-70.15,2.39,1.55,,35,-70.37,0.14,0.38
00:08.9,,39,-70.15,2.4,1.55,-77,34,-70.6,0.14,0.38
00:08.9,,39,-70.15,2.41,1.55,-67,35,-70.53,0.14,0.38
00:09.0,,39,-70.15,2.43,1.56,-66,36,-70.46,0.14,0.37
00:09.0,-76,40,-70.3,2.45,1.57,,36,-70.46,0.14,0.37
00:09.0,,40,-70.3,2.47,1.57,-76,36,-70.54,0.14,0.37
00:09.0,,40,-70.3,2.49,1.58,-72,37,-70.56,0.14,0.37
00:09.2,,39,-70.26,2.47,1.57,-63,35,-70.54,0.14,0.37
00:09.2,,39,-70.26,2.45,1.57,-69,35,-70.56,0.14,0.37
00:09.2,-70,40,-70.25,2.47,1.57,,35,-70.56,0.14,0.37
00:09.3,,39,-70.44,2.47,1.57,-74,35,-70.6,0.13,0.37
00:09.3,,38,-70.29,2.45,1.57,-67,35,-70.71,0.13,0.37
00:09.3,-68,39,-70.23,2.46,1.57,,35,-70.71,0.13,0.37
00:09.4,,38,-69.95,2.45,1.57,-59,35,-70.56,0.13,0.36
00:09.4,,38,-69.95,2.44,1.56,-63,35,-70.59,0.13,0.36
00:09.5,,38,-69.95,2.44,1.56,-67,35,-70.54,0.13,0.36
00:09.5,-62,39,-69.74,2.43,1.56,,35,-70.54,0.13,0.35
00:09.5,,39,-69.74,2.42,1.56,-62,36,-70.41,0.12,0.35
00:09.6,,39,-69.74,2.41,1.55,-62,36,-70.31,0.12,0.35
00:09.6,,39,-69.74,2.4,1.55,-76,37,-70.38,0.12,0.35
00:09.6,-66,40,-69.65,2.39,1.55,,37,-70.38,0.12,0.35
00:09.7,,40,-69.65,2.38,1.54,-66,37,-70.33,0.12,0.35
00:09.8,,40,-69.65,2.37,1.54,-60,38,-70.2,0.12,0.35
00:09.8,-76,41,-69.8,2.37,1.54,,38,-70.2,0.12,0.34
00:09.8,,41,-69.8,2.36,1.54,-71,38,-70.2,0.12,0.34
00:09.8,,41,-69.8,2.35,1.53,-68,39,-70.18,0.12,0.34
00:09.9,-70,42,-69.81,2.34,1.53,,39,-70.18,0.12,0.34
00:09.9,-76,43,-69.95,2.34,1.53,,39,-70.18,0.12,0.34
00:09.9,,43,-69.95,2.33,1.53,-77,39,-70.26,0.12,0.34
00:10.0,,43,-69.95,2.33,1.53,-64,40,-70.18,0.12,0.34
00:10.0,,43,-69.95,2.32,1.52,-73,40,-70.22,0.12,0.34
00:10.1,,43,-69.95,2.32,1.52,-61,41,-70.1,0.11,0.34
00:10.1,-73,44,-70.02,2.31,1.52,,41,-70.1,0.11,0.34
00:10.1,,44,-70.02,2.31,1.52,-75,41,-70.15,0.11,0.34
00:10.2,,44,-70.02,2.31,1.52,-72,42,-70.18,0.11,0.34
00:10.2,-63,45,-69.87,2.3,1.52,,42,-70.18,0.11,0.34
00:10.2,,45,-69.87,2.29,1.51,-66,42,-70.12,0.11,0.34
00:10.3,,45,-69.87,2.28,1.51,-69,43,-70.12,0.11,0.34
00:10.3,-73,46,-69.93,2.28,1.51,,43,-70.12,0.11,0.34
00:10.3,,46,-69.93,2.27,1.51,-79,43,-70.21,0.11,0.33
00:10.4,,46,-69.93,2.26,1.5,-68,44,-70.19,0.11,0.33
00:10.4,-62,47,-69.77,2.26,1.5,,44,-70.19,0.11,0.33
00:10.4,,47,-69.77,2.25,1.5,-73,44,-70.22,0.11,0.33
00:10.5,,47,-69.77,2.24,1.5,-64,45,-70.15,0.11,0.33
00:10.5,,47,-69.77,2.22,1.49,-62,44,-70.08,0.11,0.33
00:10.6,,47,-69.77,2.21,1.49,-69,45,-70.08,0.11,0.33
00:10.6,-63,48,-69.62,2.2,1.48,,45,-70.08,0.11,0.33
00:10.6,,48,-69.62,2.19,1.48,-75,45,-70.12,0.11,0.33
00:10.6,-62,49,-69.47,2.18,1.48,,45,-70.12,0.11,0.33
00:10.7,,49,-69.47,2.16,1.47,-71,46,-70.14,0.11,0.33
00:10.7,-76,50,-69.6,2.15,1.47,,46,-70.14,0.11,0.33
00:10.8,-62,51,-69.45,2.14,1.46,,46,-70.14,0.11,0.33
00:10.9,,51,-69.45,2.13,1.46,-81,47,-70.26,0.11,0.33
00:11.0,,51,-69.45,2.12,1.46,-67,47,-70.22,0.11,0.33
00:11.0,-69,52,-69.44,2.11,1.45,,47,-70.22,0.11,0.33
00:11.0,,52,-69.44,2.09,1.45,-62,48,-70.14,0.11,0.33
00:11.0,,52,-69.44,2.08,1.44,-66,48,-70.1,0.11,0.33
00:11.0,-82,53,-69.68,2.07,1.44,,48,-70.1,0.11,0.33
00:11.1,,53,-69.68,2.06,1.44,-77,49,-70.17,0.11,0.32
00:11.1,-60,54,-69.5,2.05,1.43,,49,-70.17,0.1,0.32
00:11.2,,54,-69.5,2.04,1.43,-64,49,-70.11,0.1,0.32
00:11.2,,54,-69.5,2.03,1.43,-68,50,-70.09,0.1,0.32
00:11.2,,54,-69.5,2.02,1.42,-67,50,-70.06,0.1,0.32
00:11.3,,54,-69.5,2.01,1.42,-61,51,-69.97,0.1,0.32
00:11.5,,52,-69.46,1.93,1.39,-76,48,-70.04,0.09,0.3
00:11.5,,52,-69.46,1.92,1.38,-74,49,-70.08,0.09,0.3
00:11.5,,47,-69.81,1.65,1.28,-62,48,-69.87,0.09,0.31
00:11.6,,47,-69.81,1.51,1.23,-63,46,-69.87,0.1,0.31
00:11.6,-74,48,-69.9,1.5,1.23,,46,-69.87,0.1,0.31
00:11.6,,43,-69.77,1.05,1.03,-68,45,-69.73,0.11,0.33
00:11.7,-63,44,-69.61,1,1,,44,-69.65,0.11,0.33
00:11.7,,44,-69.61,0.97,0.98,-76,44,-69.78,0.11,0.34
00:11.8,-69,42,-69.81,0.67,0.82,,42,-69.8,0.12,0.35
00:11.8,,42,-69.81,0.63,0.79,-66,41,-69.8,0.12,0.35
00:11.9,,41,-70,0.58,0.76,-74,41,-69.85,0.13,0.36
00:11.9,,41,-70,0.57,0.76,-69,42,-69.84,0.13,0.36
00:11.9,-70,42,-70,0.57,0.75,,42,-69.84,0.13,0.36
00:12.0,-73,43,-70.07,0.47,0.68,,41,-69.54,0.14,0.37
00:12.0,,43,-70.07,0.47,0.68,-60,42,-69.43,0.14,0.38
00:12.0,,43,-70.07,0.46,0.68,-75,42,-69.5,0.15,0.38
00:12.1,-70,43,-69.84,0.39,0.62,,41,-69.39,0.15,0.39
00:12.1,,43,-69.84,0.39,0.62,-82,41,-69.53,0.16,0.39
00:12.2,,42,-69.69,0.36,0.6,-67,41,-69.49,0.16,0.4
00:12.3,-72,41,-69.54,0.25,0.5,,40,-69.52,0.16,0.4
00:12.3,,41,-69.54,0.25,0.5,-66,40,-69.47,0.16,0.4
00:12.4,,40,-69.3,0.2,0.45,-63,39,-69.43,0.17,0.41
00:12.5,,38,-69.08,0.15,0.39,-75,38,-69.56,0.18,0.42
00:12.5,-80,39,-69.36,0.15,0.39,,38,-69.56,0.18,0.43
00:12.5,-77,40,-69.55,0.15,0.39,,38,-69.56,0.18,0.43
00:12.6,,38,-69.29,0.13,0.36,-74,37,-69.54,0.19,0.44
00:12.6,-69,39,-69.28,0.13,0.36,,37,-69.54,0.19,0.44
00:12.6,,39,-69.28,0.13,0.37,-67,38,-69.5,0.2,0.44
00:12.7,,38,-69.16,0.14,0.37,-75,37,-69.43,0.2,0.45
00:12.7,,38,-69.16,0.14,0.37,-69,38,-69.43,0.2,0.45
00:12.7,-77,39,-69.36,0.14,0.38,,38,-69.43,0.21,0.45
00:12.8,,39,-69.36,0.14,0.38,-68,38,-69.36,0.21,0.46
00:12.8,,39,-69.36,0.14,0.38,-69,38,-69.35,0.21,0.46
00:12.8,-78,40,-69.58,0.14,0.38,,38,-69.35,0.22,0.47
00:12.9,,39,-69.44,0.15,0.38,-63,37,-69.1,0.21,0.46
00:12.9,-68,40,-69.4,0.15,0.38,,37,-69.1,0.22,0.47
00:13.0,,39,-69.23,0.15,0.39,-75,36,-69.03,0.22,0.47
00:13.0,,39,-69.23,0.15,0.39,-68,37,-69.03,0.23,0.48
00:13.0,-62,40,-69.05,0.16,0.4,,37,-69.03,0.24,0.49
00:13.1,-70,41,-69.07,0.16,0.4,,36,-68.9,0.24,0.49
00:13.1,,41,-69.07,0.16,0.4,-70,36,-68.9,0.25,0.5
00:13.1,,41,-69.07,0.17,0.41,-70,37,-68.93,0.26,0.51
00:13.2,,40,-69.05,0.17,0.41,-69,37,-68.98,0.25,0.5
00:13.3,-69,40,-69.2,0.16,0.4,,36,-68.82,0.22,0.47
00:13.3,,40,-69.2,0.16,0.4,-73,37,-68.88,0.23,0.48
00:13.3,,40,-69.2,0.16,0.4,-72,38,-68.94,0.24,0.49
00:13.4,,39,-69.33,0.15,0.39,-73,38,-69.15,0.23,0.48
00:13.4,-77,40,-69.53,0.15,0.39,,38,-69.15,0.23,0.48
00:13.4,,40,-69.53,0.15,0.38,-72,38,-69.16,0.24,0.49
00:13.6,,39,-69.56,0.14,0.38,-70,38,-69.32,0.24,0.49
00:13.6,-69,40,-69.55,0.14,0.38,,38,-69.32,0.24,0.49
00:13.6,,40,-69.55,0.14,0.37,-67,38,-69.29,0.24,0.49
00:13.6,,39,-69.74,0.13,0.35,-73,37,-69.5,0.24,0.49
00:13.7,,39,-69.74,0.12,0.35,-61,38,-69.4,0.24,0.49
00:13.7,-73,40,-69.82,0.12,0.35,,38,-69.4,0.24,0.49
00:13.7,,40,-69.82,0.12,0.35,-76,39,-69.5,0.24,0.49
00:13.8,,40,-69.82,0.12,0.34,-76,39,-69.4,0.24,0.49
00:13.8,-72,41,-69.88,0.12,0.34,,39,-69.4,0.24,0.49
00:13.9,,40,-70,0.1,0.32,-69,39,-69.24,0.25,0.5
00:13.9,,40,-70,0.1,0.32,-67,40,-69.22,0.25,0.5
00:13.9,-60,41,-69.76,0.1,0.32,,40,-69.22,0.25,0.5
00:14.0,,40,-70.03,0.1,0.32,-63,39,-69.11,0.25,0.5
00:14.0,,40,-70.03,0.1,0.32,-76,40,-69.21,0.25,0.5
00:14.0,-55,41,-69.66,0.1,0.32,,40,-69.21,0.25,0.5
00:14.1,,40,-69.5,0.09,0.3,-71,39,-69.1,0.24,0.49
00:14.2,,40,-69.5,0.09,0.3,-64,40,-69.13,0.24,0.49
00:14.2,,40,-69.5,0.09,0.3,-67,40,-69.1,0.24,0.49
00:14.2,-69,41,-69.49,0.09,0.3,,40,-69.1,0.25,0.5
00:14.2,-68,42,-69.45,0.09,0.3,,40,-69.1,0.25,0.5
00:14.3,,41,-69.44,0.08,0.28,-62,39,-68.94,0.24,0.49
00:14.3,-69,42,-69.43,0.08,0.28,,39,-68.94,0.24,0.49
00:14.3,-82,43,-69.72,0.08,0.27,,38,-68.96,0.24,0.49
00:14.4,,42,-69.76,0.07,0.27,-55,38,-68.91,0.23,0.48
00:14.4,,42,-69.76,0.07,0.27,-71,39,-68.95,0.24,0.49
00:14.4,,42,-69.76,0.07,0.27,-77,40,-69.06,0.24,0.49
00:14.4,-58,43,-69.49,0.07,0.27,,40,-69.06,0.24,0.49
00:14.5,-61,44,-69.3,0.07,0.27,,39,-69.16,0.23,0.48
00:14.5,,44,-69.3,0.07,0.27,-63,40,-69.09,0.23,0.48
00:14.5,,44,-69.3,0.07,0.27,-76,41,-69.18,0.23,0.48
00:14.5,,44,-69.3,0.07,0.27,-60,41,-69.07,0.23,0.48
00:14.6,,43,-69.47,0.07,0.27,-61,40,-69.14,0.22,0.47
00:14.6,,43,-69.47,0.07,0.27,-77,41,-69.24,0.22,0.47
00:14.6,-64,44,-69.34,0.07,0.27,,41,-69.24,0.22,0.47
00:14.6,-63,45,-69.2,0.07,0.27,,41,-69.24,0.22,0.47
00:14.7,,44,-69.27,0.07,0.27,-73,41,-69.25,0.21,0.46
00:14.7,,44,-69.27,0.08,0.27,-80,41,-69.37,0.21,0.46
00:14.7,-67,45,-69.22,0.08,0.27,,41,-69.37,0.21,0.46
00:14.8,,44,-69.07,0.08,0.28,-74,40,-69.52,0.2,0.45
00:14.8,,44,-69.07,0.08,0.28,-74,41,-69.58,0.2,0.45
00:14.8,,44,-69.07,0.08,0.28,-75,41,-69.63,0.2,0.45
00:14.9,,42,-68.88,0.08,0.29,-74,40,-69.61,0.19,0.44
00:14.9,-66,43,-68.81,0.09,0.3,,40,-69.61,0.19,0.44
00:14.9,-67,44,-68.77,0.09,0.3,,40,-69.61,0.19,0.44
00:14.9,,44,-68.77,0.1,0.31,-62,41,-69.52,0.19,0.43
00:15.0,,44,-68.77,0.1,0.31,-71,40,-69.56,0.18,0.43
00:15.0,,44,-68.77,0.1,0.32,-71,41,-69.59,0.18,0.43
00:15.0,-63,45,-68.64,0.11,0.33,,41,-69.59,0.18,0.43
00:15.1,,44,-68.55,0.11,0.33,-75,40,-69.69,0.18,0.42
00:15.1,-60,45,-68.36,0.12,0.35,,40,-69.69,0.17,0.42
00:15.2,,44,-68.48,0.13,0.35,-77,39,-69.78,0.17,0.41
00:15.2,,44,-68.48,0.13,0.36,-76,39,-69.84,0.17,0.41
00:15.4,-58,44,-68.14,0.14,0.38,,38,-69.75,0.16,0.4
00:15.4,,44,-68.14,0.16,0.39,-61,39,-69.64,0.16,0.4
00:15.4,,43,-68.28,0.16,0.41,-78,38,-69.72,0.15,0.39
00:15.5,-62,44,-68.14,0.18,0.42,,38,-69.72,0.15,0.39
00:15.5,,44,-68.14,0.19,0.43,-76,39,-69.8,0.15,0.39
00:15.7,-70,43,-68.44,0.2,0.45,,37,-69.92,0.14,0.37
00:15.7,,43,-68.44,0.2,0.45,-66,38,-69.88,0.14,0.37
00:15.7,-58,44,-68.2,0.21,0.46,,38,-69.88,0.14,0.37
00:15.7,,44,-68.2,0.22,0.47,-70,38,-69.87,0.14,0.37
00:15.7,,44,-68.2,0.23,0.48,-72,38,-69.89,0.14,0.37
00:15.7,,43,-68.02,0.25,0.5,-78,38,-69.97,0.14,0.37
00:15.8,,43,-68.02,0.26,0.51,-63,39,-69.89,0.14,0.37
00:15.8,,42,-68.17,0.27,0.52,-79,39,-69.98,0.14,0.37
00:15.8,,42,-68.17,0.28,0.53,-78,39,-70.06,0.14,0.37
00:15.9,-78,43,-68.4,0.28,0.53,,39,-70.06,0.14,0.37
00:16.0,,43,-68.4,0.29,0.54,-69,38,-69.88,0.14,0.37
00:16.0,,42,-68.38,0.3,0.55,-61,37,-69.96,0.13,0.35
00:16.1,-66,42,-68,0.31,0.56,,37,-69.96,0.12,0.35
00:16.1,,42,-68,0.32,0.57,-62,38,-69.87,0.12,0.35
00:16.1,,41,-68.2,0.33,0.57,-72,37,-69.78,0.12,0.34
00:16.8,,38,-68.16,0.35,0.59,-78,32,-70.18,0.11,0.33
00:16.9,,38,-68.16,0.36,0.6,-68,33,-70.16,0.11,0.33
00:16.9,,38,-68.16,0.36,0.6,-68,33,-70.12,0.11,0.34
00:17.0,,36,-67.97,0.34,0.59,-73,31,-70.22,0.12,0.35
00:17.0,,36,-67.97,0.35,0.59,-56,32,-70,0.12,0.35
00:17.0,-79,37,-68.27,0.36,0.6,,32,-70,0.12,0.35
00:17.0,-67,38,-68.24,0.36,0.6,,32,-70,0.13,0.35
00:17.0,-79,39,-68.51,0.36,0.6,,32,-70,0.13,0.36
00:17.0,,39,-68.51,0.36,0.6,-69,32,-69.98,0.13,0.36
00:17.1,,38,-68.47,0.35,0.59,-72,32,-69.86,0.13,0.36
00:17.1,-71,39,-68.54,0.35,0.59,,32,-69.86,0.13,0.36
00:17.1,,39,-68.54,0.35,0.59,-64,33,-69.79,0.13,0.36
00:17.2,,39,-68.54,0.35,0.59,-76,34,-69.9,0.13,0.36
00:17.2,,39,-68.54,0.35,0.59,-76,34,-70,0.13,0.37
00:17.3,,39,-68.54,0.35,0.59,-62,35,-69.9,0.13,0.37
00:17.3,-76,40,-68.72,0.35,0.59,,35,-69.9,0.13,0.37
00:17.3,,40,-68.72,0.34,0.59,-74,35,-69.94,0.14,0.37
00:17.3,,39,-68.64,0.34,0.59,-73,35,-70.01,0.14,0.37
00:17.4,-72,40,-68.72,0.34,0.58,,35,-70.01,0.14,0.37
00:17.4,-77,41,-68.93,0.34,0.58,,35,-70.01,0.14,0.38
00:17.4,,41,-68.93,0.34,0.58,-63,35,-70.01,0.14,0.38
00:17.4,,41,-68.93,0.33,0.58,-62,35,-69.91,0.14,0.38
00:17.4,-64,42,-68.81,0.33,0.58,,35,-69.91,0.14,0.38
00:17.5,,42,-68.81,0.33,0.57,-67,36,-69.89,0.14,0.38
00:17.5,,40,-68.32,0.33,0.58,-61,36,-69.74,0.15,0.38
00:17.5,,40,-68.32,0.33,0.58,-60,36,-69.62,0.15,0.38
00:17.6,-77,41,-68.54,0.33,0.58,,36,-69.62,0.14,0.38
00:17.6,,41,-68.54,0.33,0.58,-64,37,-69.56,0.14,0.38
00:17.6,,41,-68.54,0.33,0.58,-63,38,-69.48,0.14,0.38
00:17.6,-78,42,-68.76,0.33,0.57,,38,-69.48,0.14,0.38
00:17.6,,41,-68.76,0.33,0.58,-56,37,-69.3,0.14,0.38
00:17.7,-73,42,-68.86,0.33,0.57,,37,-69.3,0.14,0.38
00:17.7,-74,43,-68.98,0.33,0.57,,37,-69.3,0.14,0.38
00:17.7,,43,-68.98,0.32,0.57,-69,38,-69.31,0.14,0.38
00:17.7,,42,-68.79,0.33,0.57,-59,37,-69.13,0.14,0.38
00:17.8,,42,-68.79,0.32,0.57,-66,38,-69.1,0.14,0.38
00:17.9,-70,42,-68.6,0.32,0.57,,37,-69.11,0.15,0.38
00:17.9,,42,-68.6,0.32,0.57,-67,38,-69.09,0.15,0.38
00:18.0,-68,42,-68.6,0.32,0.57,,37,-69.16,0.15,0.38
00:18.0,,42,-68.6,0.32,0.57,-77,38,-69.28,0.15,0.38
00:18.0,,41,-68.76,0.32,0.57,-62,37,-69.15,0.14,0.38
00:18.1,-62,42,-68.6,0.32,0.57,,37,-69.15,0.14,0.38
00:18.1,-81,43,-68.88,0.32,0.56,,37,-69.15,0.14,0.38
00:18.1,,43,-68.88,0.32,0.56,-67,38,-69.12,0.14,0.38
00:18.1,,42,-68.86,0.32,0.56,-59,38,-69,0.14,0.38
00:18.2,-58,43,-68.6,0.32,0.56,,37,-68.98,0.14,0.38
00:18.2,,43,-68.6,0.32,0.56,-77,38,-69.09,0.14,0.38
00:18.2,,43,-68.6,0.32,0.56,-76,39,-69.18,0.14,0.38
00:18.2,-76,44,-68.77,0.31,0.56,,39,-69.18,0.14,0.38
00:18.3,,44,-68.77,0.31,0.56,-71,39,-69.2,0.14,0.37
00:18.3,-71,45,-68.82,0.31,0.56,,39,-69.2,0.14,0.37
00:18.3,,45,-68.82,0.31,0.55,-59,40,-69.08,0.14,0.37
00:18.3,,45,-68.82,0.31,0.55,-60,41,-68.97,0.14,0.37
00:18.4,,44,-68.82,0.31,0.55,-57,39,-68.74,0.14,0.37
00:18.4,,44,-68.82,0.31,0.55,-58,39,-68.61,0.14,0.38
00:18.4,-67,45,-68.78,0.3,0.55,,39,-68.61,0.15,0.38
00:18.4,,45,-68.78,0.3,0.55,-68,40,-68.61,0.15,0.39
00:18.4,,45,-68.78,0.3,0.55,-67,41,-68.6,0.16,0.4
00:18.5,,44,-68.59,0.3,0.54,-59,40,-68.4,0.17,0.41
00:18.5,,44,-68.59,0.29,0.54,-60,40,-68.31,0.17,0.42
00:18.5,-68,45,-68.58,0.29,0.54,,40,-68.31,0.18,0.43
00:18.6,,44,-68.57,0.29,0.53,-69,39,-68.31,0.2,0.44
00:18.6,,44,-68.57,0.28,0.53,-55,40,-68.14,0.21,0.46
00:18.6,-67,45,-68.53,0.28,0.53,,40,-68.14,0.22,0.47
00:18.7,,44,-68.43,0.26,0.51,-67,38,-68.06,0.24,0.49
00:18.7,-69,45,-68.44,0.26,0.51,,38,-68.06,0.25,0.5
