timestamp,h_raw,h5S_count,h5S_mean,h5S_variance,h5S_std,s_raw,s5S_count,s5S_mean,s5S_variance,s5S_std
00:05.7,,37,-72.24,2.49,1.58,-66,48,-66.33,2.05,1.43
00:05.7,,37,-72.24,2.5,1.58,-78,48,-66.45,2.06,1.43
00:05.7,,37,-72.24,2.5,1.58,-62,49,-66.4,2.06,1.44
00:05.7,,37,-72.24,2.51,1.58,-64,49,-66.38,2.07,1.44
00:05.7,,37,-72.24,2.51,1.58,-63,49,-66.35,2.08,1.44
00:05.7,-66,38,-72.08,2.17,1.47,,48,-66.29,1.95,1.4
00:05.8,,38,-72.08,2.18,1.47,-64,49,-66.26,1.96,1.4
00:05.8,-77,38,-72.42,2.09,1.45,,49,-66.26,1.82,1.35
00:05.8,-79,39,-72.59,2,1.41,,49,-66.33,1.74,1.32
00:05.8,,39,-72.59,1.9,1.38,-67,50,-66.21,1.6,1.27
00:05.8,,39,-72.59,1.9,1.38,-78,51,-66.32,1.61,1.27
00:05.8,,38,-72.47,1.81,1.34,-55,51,-66.21,1.47,1.21
00:05.8,,38,-72.47,1.71,1.31,-67,51,-66.1,1.31,1.15
00:05.8,,38,-72.47,1.71,1.31,-56,51,-66.01,1.33,1.15
00:05.8,,38,-72.47,1.71,1.31,-67,51,-66.03,1.34,1.16
00:05.8,-81,39,-72.69,1.7,1.31,,51,-66.03,1.36,1.16
00:05.8,,39,-72.69,1.61,1.27,-57,50,-66,1.27,1.13
00:05.8,-72,40,-72.68,1.6,1.27,,50,-66,1.28,1.13
00:05.8,,40,-72.68,1.6,1.26,-58,51,-65.92,1.3,1.14
00:05.9,,40,-72.68,1.59,1.26,-65,51,-65.91,1.31,1.15
00:05.9,,40,-72.68,1.59,1.26,-59,52,-65.84,1.33,1.15
00:05.9,-65,40,-72.72,1.57,1.25,,52,-65.84,1.24,1.12
00:05.9,-80,41,-72.9,1.56,1.25,,52,-65.84,1.26,1.12
00:05.9,,41,-72.9,1.55,1.25,-81,53,-65.97,1.27,1.13
00:05.9,,41,-72.9,1.54,1.24,-80,53,-66.1,1.28,1.13
00:05.9,,41,-72.9,1.54,1.24,-63,53,-66.09,1.28,1.13
00:05.9,-69,42,-72.81,1.53,1.24,,53,-66.09,1.29,1.14
00:05.9,-77,43,-72.91,1.52,1.23,,53,-66.09,1.3,1.14
00:05.9,,43,-72.91,1.52,1.23,-58,53,-66.03,1.31,1.14
00:06.0,-64,44,-72.7,1.45,1.21,,51,-66.02,1.07,1.03
00:06.0,,44,-72.7,1.45,1.2,-59,52,-65.94,1.08,1.04
00:06.0,,44,-72.7,1.44,1.2,-78,53,-66.05,1.09,1.04
00:06.1,,44,-72.7,1.41,1.19,-58,52,-65.92,1.04,1.02
00:06.1,,44,-72.7,1.38,1.18,-80,53,-66.09,1.02,1.01
00:06.2,,41,-72.54,1.31,1.14,-68,52,-66.05,0.91,0.95
00:06.2,-82,42,-72.76,1.3,1.14,,52,-66.05,0.91,0.96
00:06.2,,42,-72.76,1.24,1.11,-56,51,-66.04,0.88,0.94
00:06.3,,42,-72.76,1.24,1.11,-79,51,-66.16,0.88,0.94
00:06.3,,42,-72.76,1.23,1.11,-69,52,-66.19,0.88,0.94
00:06.3,,42,-72.76,1.22,1.11,-68,53,-66.2,0.88,0.94
00:06.3,-83,43,-73,1.22,1.1,,53,-66.2,0.88,0.94
00:06.3,-82,44,-73.2,1.21,1.1,,53,-66.2,0.89,0.94
00:06.4,,44,-73.2,1.14,1.07,-69,53,-66.22,0.86,0.93
00:06.4,-81,44,-73.27,1.08,1.04,,53,-66.18,0.85,0.92
00:06.4,-80,45,-73.42,1.07,1.03,,53,-66.18,0.85,0.92
00:06.5,,45,-73.42,1.06,1.03,-67,53,-66.19,0.85,0.92
00:06.5,,45,-73.42,1.06,1.03,-70,54,-66.22,0.85,0.92
00:06.5,,44,-73.3,1.01,1.01,-80,54,-66.34,0.84,0.92
00:06.6,,44,-73.3,0.89,0.94,-70,53,-66.52,0.83,0.91
00:06.6,-87,44,-73.45,0.83,0.91,,53,-66.52,0.83,0.91
00:06.6,-88,45,-73.78,0.83,0.91,,53,-66.52,0.83,0.91
00:06.7,,45,-73.78,0.6,0.77,-58,52,-66.37,0.83,0.91
00:06.7,,45,-73.78,0.6,0.77,-59,52,-66.31,0.83,0.91
00:06.8,-81,43,-74.26,0.47,0.69,,50,-66.14,0.82,0.91
00:06.9,,43,-74.26,0.44,0.66,-62,50,-66.01,0.81,0.9
00:06.9,-63,44,-74,0.44,0.67,,50,-66.01,0.82,0.9
00:07.0,,44,-74,0.43,0.65,-57,49,-65.99,0.81,0.9
00:07.1,,43,-74.14,0.38,0.62,-60,49,-65.76,0.79,0.89
00:07.1,,43,-74.14,0.39,0.62,-77,49,-65.85,0.8,0.89
00:07.2,,42,-74.31,0.38,0.62,-75,49,-65.98,0.77,0.88
00:07.2,-78,42,-74.55,0.39,0.63,,48,-65.88,0.76,0.87
00:07.3,,42,-74.55,0.4,0.64,-76,47,-65.84,0.74,0.86
00:07.3,,41,-74.68,0.42,0.65,-75,47,-65.9,0.72,0.85
00:07.3,,41,-74.68,0.44,0.67,-66,48,-65.93,0.72,0.85
00:07.4,,41,-74.68,0.46,0.68,-76,47,-65.94,0.71,0.84
00:07.4,,41,-74.68,0.48,0.69,-77,47,-66.03,0.71,0.84
00:07.5,-87,41,-74.83,0.5,0.7,,46,-66.09,0.68,0.83
00:07.5,-85,42,-75.07,0.52,0.72,,46,-66.09,0.68,0.83
00:07.5,,42,-75.07,0.55,0.74,-67,46,-66.04,0.64,0.8
00:07.5,,42,-75.07,0.57,0.76,-66,47,-66.06,0.64,0.8
00:07.5,,40,-75.18,0.6,0.78,-61,47,-65.98,0.61,0.78
00:07.5,-86,41,-75.44,0.64,0.8,,47,-65.98,0.61,0.78
00:07.6,,41,-75.44,0.68,0.83,-59,47,-65.96,0.57,0.75
00:07.6,,41,-75.44,0.72,0.85,-75,47,-66.03,0.57,0.75
00:07.7,-64,41,-75.32,0.76,0.87,,46,-66.12,0.54,0.74
00:07.7,-65,42,-75.07,0.78,0.89,,45,-66,0.53,0.73
00:07.7,,42,-75.07,0.81,0.9,-79,46,-66.16,0.51,0.71
00:07.8,,41,-75.2,0.84,0.92,-61,46,-66.08,0.49,0.7
00:07.8,-64,42,-74.93,0.86,0.93,,46,-66.08,0.49,0.7
00:07.8,-78,43,-75,0.89,0.94,,45,-66,0.48,0.69
00:07.8,,43,-75,0.91,0.95,-59,46,-65.92,0.46,0.68
00:07.9,,43,-75,0.93,0.96,-60,46,-65.84,0.46,0.68
00:07.9,-76,44,-75.02,0.95,0.98,,45,-65.74,0.44,0.66
00:07.9,,44,-75.02,0.98,0.99,-58,46,-65.87,0.41,0.64
00:08.0,,44,-75.02,1,1,-59,46,-65.78,0.41,0.64
00:08.0,-77,45,-75.07,1.03,1.01,,45,-65.66,0.4,0.63
00:08.0,,45,-75.07,1.05,1.03,-57,46,-65.52,0.38,0.62
00:08.1,-78,45,-75.29,1.08,1.04,,46,-65.52,0.36,0.6
00:08.2,-77,46,-75.33,1.12,1.06,,45,-65.47,0.32,0.57
00:08.2,,46,-75.33,1.16,1.08,-56,45,-65.57,0.29,0.54
00:08.3,,45,-75.4,1.2,1.09,-71,45,-65.6,0.28,0.53
00:08.4,,45,-75.4,1.24,1.11,-67,44,-65.77,0.26,0.51
00:08.4,-93,44,-76.02,1.32,1.15,,42,-65.96,0.22,0.47
00:08.5,,44,-76.02,1.38,1.18,-70,42,-65.88,0.2,0.45
00:08.5,-79,44,-76.14,1.46,1.21,,40,-65.74,0.17,0.42
00:08.6,,43,-76.21,1.54,1.24,-63,40,-65.68,0.15,0.39
00:08.6,-81,44,-76.32,1.6,1.27,,39,-65.78,0.14,0.37
00:08.7,,44,-76.32,1.66,1.29,-81,40,-66.01,0.13,0.36
00:08.7,-78,45,-76.36,1.72,1.31,,40,-66.01,0.13,0.36
00:08.8,,45,-76.36,1.77,1.33,-57,41,-65.92,0.13,0.36
00:08.8,-82,46,-76.48,1.82,1.35,,41,-65.92,0.13,0.36
00:08.9,,46,-76.48,1.87,1.37,-59,41,-65.83,0.13,0.36
00:08.9,-76,47,-76.47,1.92,1.39,,41,-65.83,0.13,0.36
00:09.0,,47,-76.47,1.97,1.4,-78,41,-65.94,0.13,0.36
00:09.0,-77,48,-76.48,2.02,1.42,,41,-65.94,0.13,0.36
00:09.1,,48,-76.48,2.06,1.44,-68,41,-65.94,0.13,0.35
00:09.3,-82,49,-76.59,2.11,1.45,,41,-65.94,0.13,0.35
00:09.4,-81,50,-76.68,2.16,1.47,,41,-65.94,0.12,0.35
00:09.5,,50,-76.68,2.21,1.49,-66,42,-65.96,0.12,0.35
00:09.5,,50,-76.68,2.26,1.5,-82,42,-66.11,0.12,0.35
00:09.5,-83,51,-76.8,2.31,1.52,,42,-66.11,0.12,0.35
00:09.6,,51,-76.8,2.36,1.54,-81,43,-66.31,0.12,0.35
00:09.6,,51,-76.8,2.41,1.55,-64,43,-66.26,0.12,0.35
00:09.7,-66,52,-76.6,2.45,1.56,,43,-66.26,0.12,0.35
00:09.7,,52,-76.6,2.49,1.58,-57,44,-66.18,0.12,0.35
00:09.8,,52,-76.6,2.52,1.59,-59,44,-66.09,0.12,0.34
00:09.9,-80,53,-76.66,2.56,1.6,,44,-66.09,0.12,0.34
00:09.9,,53,-76.66,2.59,1.61,-58,45,-66.02,0.12,0.34
00:09.9,,53,-76.66,2.63,1.62,-78,45,-66.12,0.12,0.34
00:10.0,-78,54,-76.69,2.66,1.63,,45,-66.12,0.12,0.34
00:10.0,,54,-76.69,2.7,1.64,-59,45,-66.04,0.12,0.34
00:10.1,-76,55,-76.67,2.73,1.65,,45,-66.04,0.11,0.34
00:10.1,,55,-76.67,2.76,1.66,-57,46,-65.96,0.11,0.34
00:10.1,,55,-76.67,2.79,1.67,-66,46,-65.94,0.11,0.34
00:10.2,-75,56,-76.64,2.81,1.68,,46,-66.03,0.11,0.33
00:10.3,,56,-76.64,2.84,1.68,-68,46,-66.03,0.11,0.33
00:10.3,-74,57,-76.6,2.86,1.69,,46,-66.03,0.11,0.33
00:10.3,,57,-76.6,2.88,1.7,-65,47,-66.06,0.1,0.32
00:10.3,,57,-76.6,2.9,1.7,-66,48,-66.08,0.1,0.32
00:10.4,,57,-76.6,2.92,1.71,-81,48,-66.19,0.1,0.32
00:10.5,,57,-76.6,2.94,1.72,-64,49,-66.19,0.1,0.31
00:10.5,,57,-76.6,2.96,1.72,-69,49,-66.2,0.1,0.31
00:10.5,-81,58,-76.67,2.97,1.72,,47,-66.22,0.09,0.29
00:10.6,,56,-76.75,2.89,1.7,-67,44,-66.3,0.06,0.24
00:10.6,,54,-76.81,2.88,1.7,-80,43,-66.5,0.05,0.23
00:10.6,-63,55,-76.56,2.87,1.69,,43,-66.48,0.05,0.23
00:10.6,,52,-76.9,2.78,1.67,-68,41,-66.61,0.05,0.21
00:10.7,,52,-76.9,2.8,1.67,-64,41,-66.56,0.05,0.22
00:10.8,,46,-77.28,2.42,1.56,-63,36,-66.59,0.04,0.21
00:10.8,,44,-77.32,2.26,1.5,-58,34,-66.83,0.05,0.23
00:10.9,,42,-77.55,2.16,1.47,-59,33,-66.68,0.06,0.24
00:10.9,-72,41,-77.63,2.04,1.43,,30,-66.56,0.06,0.24
00:11.0,,40,-77.97,1.95,1.4,-76,30,-66.66,0.06,0.25
00:11.0,-71,41,-77.8,1.99,1.41,,30,-66.66,0.07,0.26
00:11.1,,41,-77.8,2.02,1.42,-57,31,-66.54,0.07,0.26
00:11.1,,41,-77.8,1.95,1.4,-69,31,-66.54,0.07,0.27
00:11.2,,41,-77.8,1.98,1.41,-58,32,-66.44,0.07,0.27
00:11.2,-80,41,-77.76,1.89,1.38,,32,-66.46,0.07,0.27
00:11.3,,39,-77.51,1.57,1.25,-68,30,-66.34,0.08,0.28
00:11.3,-84,40,-77.68,1.59,1.26,,30,-66.34,0.08,0.28
00:11.3,-82,41,-77.78,1.61,1.27,,30,-66.34,0.08,0.28
00:11.4,,41,-77.78,1.58,1.26,-57,31,-66.22,0.08,0.28
00:11.4,,41,-77.78,1.6,1.27,-77,32,-66.44,0.08,0.28
00:11.4,-63,40,-77.28,1.52,1.23,,32,-66.44,0.08,0.28
00:11.5,-67,41,-77.02,1.37,1.17,,31,-66.22,0.08,0.28
00:11.6,,41,-77.02,1.31,1.15,-64,32,-66.2,0.08,0.28
00:11.6,,39,-76.49,1.21,1.1,-63,32,-66.12,0.07,0.27
00:11.7,,39,-76.49,1.2,1.1,-62,33,-66.1,0.07,0.27
00:11.7,,39,-76.49,1.11,1.05,-61,31,-66.16,0.07,0.27
00:11.8,-75,40,-76.45,1.1,1.05,,31,-66.16,0.07,0.27
00:11.8,,40,-76.45,1.09,1.05,-63,32,-66.14,0.07,0.27
00:11.8,,40,-76.45,1.08,1.04,-62,33,-66.11,0.07,0.27
00:11.9,-78,40,-76.38,1.05,1.03,,33,-66.11,0.07,0.27
00:11.9,,40,-76.38,1.02,1.01,-56,34,-66.09,0.07,0.27
00:11.9,,39,-76.72,0.98,0.99,-58,34,-65.94,0.07,0.27
00:12.0,-75,40,-76.68,0.97,0.99,,34,-65.94,0.07,0.27
00:12.0,,40,-76.68,0.93,0.96,-59,33,-65.91,0.07,0.27
00:12.1,-76,41,-76.66,0.92,0.96,,33,-65.91,0.07,0.27
00:12.1,,41,-76.66,0.85,0.92,-55,34,-65.77,0.07,0.27
00:12.1,,41,-76.66,0.84,0.92,-56,35,-65.66,0.07,0.27
00:12.1,,41,-76.66,0.84,0.91,-81,35,-65.84,0.07,0.27
00:12.2,-77,42,-76.67,0.83,0.91,,35,-65.84,0.07,0.27
00:12.3,-65,42,-76.36,0.77,0.88,,34,-65.67,0.07,0.27
00:12.3,-79,43,-76.42,0.77,0.88,,34,-65.67,0.07,0.27
00:12.3,,43,-76.42,0.76,0.87,-76,35,-65.86,0.07,0.27
00:12.3,,43,-76.42,0.7,0.83,-76,34,-65.72,0.08,0.27
00:12.4,,43,-76.42,0.67,0.82,-66,34,-65.64,0.08,0.28
00:12.4,,43,-76.42,0.64,0.8,-64,34,-65.45,0.08,0.28
00:12.5,,41,-75.95,0.58,0.76,-65,33,-65.41,0.09,0.29
00:12.6,-82,41,-75.85,0.57,0.76,,33,-65.41,0.09,0.3
00:12.6,,41,-75.85,0.57,0.75,-64,33,-65.49,0.09,0.31
00:12.7,,41,-75.85,0.56,0.75,-63,33,-65.32,0.1,0.31
00:12.8,,37,-76.73,0.45,0.67,-56,32,-65.12,0.11,0.33
00:12.8,-76,38,-76.71,0.45,0.67,,32,-65.12,0.12,0.34
00:12.9,-78,38,-76.76,0.38,0.62,,31,-65.31,0.12,0.35
00:12.9,-77,39,-76.77,0.38,0.62,,31,-65.31,0.13,0.36
00:13.0,,39,-76.77,0.35,0.6,-80,31,-65.64,0.13,0.36
00:13.0,,38,-76.76,0.33,0.58,-66,32,-65.68,0.13,0.36
00:13.0,-64,39,-76.44,0.31,0.55,,31,-65.78,0.13,0.36
00:13.2,-77,39,-76.41,0.29,0.54,,31,-65.78,0.13,0.35
00:13.2,,38,-76.39,0.27,0.52,-67,31,-65.76,0.12,0.35
00:13.2,,38,-76.39,0.27,0.52,-67,32,-65.82,0.12,0.35
00:13.3,-64,39,-76.08,0.25,0.5,,31,-65.94,0.12,0.35
00:13.3,,39,-76.08,0.24,0.49,-66,31,-65.87,0.12,0.34
00:13.3,,39,-76.08,0.24,0.49,-57,32,-65.76,0.12,0.34
00:13.4,,39,-76.08,0.23,0.48,-82,31,-65.91,0.12,0.34
00:13.5,-80,39,-75.74,0.24,0.48,,31,-65.91,0.12,0.34
00:13.5,,38,-75.66,0.24,0.49,-54,32,-65.74,0.12,0.34
00:13.6,-78,39,-75.72,0.25,0.5,,32,-65.82,0.12,0.34
00:13.6,,39,-75.72,0.25,0.5,-66,32,-65.79,0.12,0.34
00:13.6,,38,-75.58,0.26,0.51,-76,33,-65.98,0.12,0.34
00:13.7,-79,39,-75.67,0.27,0.52,,32,-65.72,0.12,0.34
00:13.7,,39,-75.67,0.28,0.53,-64,32,-65.64,0.12,0.34
00:13.7,,38,-75.61,0.29,0.54,-55,33,-65.53,0.12,0.35
00:13.7,,38,-75.61,0.3,0.54,-76,34,-65.72,0.12,0.35
00:13.8,-77,39,-75.64,0.31,0.55,,33,-65.81,0.12,0.35
00:13.8,,39,-75.64,0.31,0.56,-59,33,-65.68,0.12,0.35
00:13.9,-78,39,-75.54,0.32,0.57,,33,-65.68,0.12,0.35
00:13.9,,38,-75.53,0.34,0.58,-80,33,-65.97,0.12,0.35
00:13.9,,38,-75.53,0.34,0.59,-67,34,-66.03,0.12,0.35
00:14.0,,37,-75.49,0.36,0.6,-59,34,-65.76,0.12,0.35
00:14.0,,37,-75.49,0.37,0.61,-79,34,-65.91,0.12,0.35
00:14.0,,37,-75.49,0.37,0.61,-80,35,-66.15,0.12,0.35
00:14.1,-64,38,-75.18,0.39,0.62,,35,-66.15,0.12,0.35
00:14.1,,38,-75.18,0.41,0.64,-67,35,-66.13,0.12,0.35
00:14.1,,38,-75.18,0.42,0.65,-81,36,-66.38,0.12,0.35
00:14.2,-76,39,-75.21,0.43,0.66,,36,-66.38,0.12,0.35
00:14.2,,39,-75.21,0.44,0.67,-68,36,-66.37,0.12,0.35
00:14.3,,39,-75.21,0.45,0.67,-79,37,-66.56,0.12,0.35
00:14.3,-64,40,-74.92,0.47,0.69,,37,-66.56,0.12,0.35
00:14.9,-78,36,-74.53,0.55,0.74,,33,-66.53,0.14,0.37
00:15.0,,36,-74.53,0.59,0.77,-81,33,-66.62,0.14,0.37
00:15.0,,36,-74.53,0.62,0.78,-63,34,-66.54,0.14,0.37
00:15.1,,34,-74.38,0.67,0.82,-68,34,-66.68,0.15,0.38
00:15.1,,34,-74.38,0.7,0.84,-56,34,-66.54,0.15,0.39
00:15.1,,34,-74.38,0.73,0.86,-78,34,-66.84,0.15,0.39
00:15.1,-66,35,-74.14,0.77,0.88,,34,-66.84,0.16,0.4
00:15.2,,35,-74.14,0.82,0.9,-75,34,-66.98,0.17,0.41
00:15.2,,35,-74.14,0.85,0.92,-68,35,-66.97,0.17,0.42
00:15.2,,35,-74.14,0.89,0.94,-67,35,-66.95,0.18,0.42
00:15.2,,34,-74.12,0.93,0.96,-68,35,-66.94,0.19,0.43
00:15.2,,34,-74.12,0.96,0.98,-81,35,-67.11,0.19,0.44
00:15.2,,34,-74.12,0.99,1,-56,36,-66.98,0.2,0.45
00:15.3,-82,35,-74.34,1.02,1.01,,36,-66.99,0.21,0.45
00:15.3,,34,-74.35,1.05,1.02,-63,36,-66.91,0.21,0.46
00:15.4,-80,35,-74.51,1.09,1.04,,34,-66.74,0.22,0.47
00:15.5,-79,36,-74.64,1.12,1.06,,33,-66.74,0.22,0.47
00:15.5,,35,-74.46,1.14,1.07,-82,33,-66.93,0.23,0.48
00:15.5,,35,-74.46,1.15,1.07,-81,34,-67.17,0.24,0.49
00:15.6,,34,-74.79,1.17,1.08,-59,33,-66.86,0.24,0.49
00:15.6,,34,-74.79,1.18,1.09,-65,34,-66.85,0.25,0.5
00:15.6,,34,-74.79,1.18,1.09,-66,35,-66.85,0.25,0.5
00:15.7,-77,35,-74.86,1.19,1.09,,34,-66.82,0.25,0.5
00:15.8,,35,-74.86,1.19,1.09,-65,35,-66.87,0.25,0.5
00:15.8,,35,-74.86,1.18,1.09,-67,35,-66.92,0.26,0.51
00:15.8,,35,-74.86,1.18,1.09,-66,35,-66.89,0.26,0.51
00:15.9,-76,36,-74.89,1.17,1.08,,34,-67,0.26,0.51
00:16.0,,35,-74.97,1.14,1.07,-57,35,-67.01,0.27,0.52
00:16.0,,35,-74.97,1.13,1.07,-56,36,-66.88,0.27,0.52
00:16.0,-75,36,-74.97,1.13,1.06,,36,-66.88,0.27,0.52
00:16.0,-76,37,-75,1.13,1.06,,36,-66.88,0.27,0.52
00:16.1,,36,-75.11,1.06,1.03,-57,35,-66.66,0.27,0.52
00:16.1,,36,-75.11,1.03,1.01,-56,35,-66.64,0.28,0.52
00:16.2,-64,37,-74.81,0.97,0.98,,34,-66.73,0.28,0.53
00:16.2,-66,38,-74.58,0.97,0.99,,34,-66.73,0.28,0.53
00:16.3,,37,-74.43,0.95,0.97,-57,34,-66.62,0.28,0.53
00:16.3,-76,38,-74.47,0.95,0.97,,34,-66.62,0.28,0.53
00:16.4,,36,-74,0.88,0.94,-55,33,-66.49,0.28,0.53
00:16.4,,36,-74,0.86,0.93,-77,33,-66.76,0.29,0.54
00:16.5,,35,-74.31,0.8,0.9,-55,33,-66.46,0.29,0.54
00:16.5,-77,36,-74.39,0.81,0.9,,33,-66.46,0.29,0.54
00:16.5,-76,37,-74.43,0.81,0.9,,33,-66.46,0.29,0.53
00:16.6,,36,-74.64,0.79,0.89,-59,34,-66.33,0.29,0.53
00:16.6,,36,-74.64,0.79,0.89,-76,34,-66.47,0.28,0.53
00:16.7,-83,37,-74.86,0.77,0.88,,33,-66.6,0.29,0.54
00:16.7,-81,38,-75.03,0.76,0.87,,32,-66.72,0.29,0.54
00:16.8,,37,-75.03,0.75,0.86,-67,33,-66.72,0.3,0.54
00:16.8,-80,38,-75.16,0.74,0.86,,33,-66.76,0.3,0.55
00:16.9,,37,-75.08,0.73,0.85,-68,34,-66.76,0.3,0.55
00:16.9,,37,-75.08,0.72,0.85,-67,34,-66.78,0.3,0.55
00:16.9,-81,38,-75.24,0.71,0.84,,34,-66.92,0.31,0.55
00:17.1,,36,-75.22,0.64,0.8,-57,32,-67.4,0.32,0.57
00:17.1,-67,37,-75,0.62,0.79,,31,-67.2,0.33,0.57
00:17.1,-77,38,-75.05,0.61,0.78,,31,-67.2,0.33,0.58
00:17.2,,38,-75.05,0.61,0.78,-67,32,-67.18,0.34,0.58
00:17.2,-63,39,-74.74,0.6,0.78,,32,-67.18,0.34,0.58
00:17.2,-78,40,-74.82,0.6,0.77,,32,-67.18,0.34,0.59
00:17.2,,39,-74.77,0.58,0.76,-64,33,-67.1,0.35,0.59
00:17.2,,39,-74.77,0.58,0.76,-56,33,-66.96,0.35,0.59
00:17.2,-69,40,-74.62,0.57,0.76,,33,-66.96,0.35,0.59
00:17.2,-81,41,-74.78,0.57,0.76,,33,-66.96,0.35,0.59
00:17.3,-70,40,-74.8,0.53,0.73,,32,-66.7,0.34,0.58
00:17.3,-77,41,-74.85,0.53,0.73,,32,-66.7,0.34,0.58
00:17.5,-70,42,-74.74,0.5,0.71,,31,-66.75,0.33,0.57
00:17.5,-79,43,-74.84,0.5,0.71,,31,-66.75,0.33,0.57
00:17.5,,43,-74.84,0.5,0.7,-59,32,-66.6,0.32,0.57
00:17.5,,43,-74.84,0.49,0.7,-55,32,-66.46,0.32,0.57
00:17.5,,43,-74.84,0.49,0.7,-75,32,-66.6,0.32,0.56
00:17.6,-71,44,-74.75,0.48,0.7,,31,-66.65,0.31,0.56
00:17.6,-70,45,-74.64,0.48,0.69,,31,-66.65,0.31,0.55
00:17.6,,44,-74.48,0.48,0.69,-77,32,-66.79,0.3,0.55
00:17.6,,44,-74.48,0.48,0.69,-66,32,-66.82,0.29,0.54
00:17.6,,44,-74.48,0.48,0.69,-64,32,-66.8,0.29,0.54
00:17.7,-71,45,-74.4,0.47,0.69,,31,-66.88,0.28,0.53
00:17.7,,45,-74.4,0.47,0.69,-66,31,-66.9,0.28,0.53
00:17.8,-78,46,-74.48,0.47,0.69,,31,-66.9,0.28,0.52
00:17.8,-79,47,-74.57,0.47,0.69,,31,-66.9,0.27,0.52
00:17.8,,47,-74.57,0.47,0.68,-66,32,-66.85,0.27,0.52
00:17.8,,47,-74.57,0.45,0.67,-76,33,-67.1,0.26,0.51
00:17.8,,46,-74.54,0.42,0.65,-68,33,-67.13,0.25,0.5
00:17.8,,46,-74.54,0.42,0.65,-80,33,-67.32,0.25,0.5
00:17.9,-80,47,-74.66,0.42,0.65,,33,-67.32,0.25,0.5
00:17.9,,46,-74.59,0.39,0.63,-64,34,-67.26,0.24,0.49
00:17.9,,46,-74.59,0.39,0.63,-80,35,-67.42,0.25,0.5
00:18.0,,45,-74.53,0.37,0.6,-82,35,-67.62,0.24,0.49
00:18.1,,44,-74.77,0.29,0.54,-71,35,-67.5,0.23,0.48
00:18.2,-76,45,-74.8,0.29,0.54,,35,-67.5,0.24,0.49
00:18.2,,45,-74.8,0.29,0.54,-72,35,-67.57,0.24,0.49
00:18.2,,44,-74.75,0.27,0.52,-56,35,-67.44,0.24,0.49
00:18.2,,44,-74.75,0.27,0.52,-79,35,-67.6,0.25,0.5
00:18.2,-64,45,-74.51,0.25,0.5,,34,-67.62,0.25,0.5
00:18.2,-78,46,-74.59,0.25,0.5,,34,-67.62,0.25,0.5
00:18.3,,46,-74.59,0.23,0.48,-77,35,-67.73,0.26,0.51
00:18.3,,45,-74.82,0.22,0.47,-56,35,-67.6,0.26,0.51
00:18.3,-79,46,-74.91,0.21,0.45,,34,-67.65,0.26,0.51
00:18.3,-78,47,-74.98,0.2,0.45,,34,-67.65,0.26,0.51
