timestamp;h_raw;h5S_count;h5S_mean;h5S_variance;h5S_std;s_raw;s5S_count;s5S_mean;s5S_variance;s5S_std
00:06.0;;54;-52.54;1.54;1.24;-60;60;-71.6;1.45;1.2
00:06.1;-39;54;-52.44;1.5;1.22;;59;-71.56;1.38;1.18
00:06.1;;54;-52.44;1.5;1.23;-81;60;-71.6;1.39;1.18
00:06.1;;54;-52.44;1.41;1.19;-67;58;-71.5;1.28;1.13
00:06.2;-58;53;-52.87;1.33;1.15;;58;-71.5;1.22;1.1
00:06.2;;53;-52.87;1.35;1.16;-84;59;-71.56;1.22;1.1
00:06.3;;52;-52.92;1.12;1.06;-63;58;-71.5;1.1;1.05
00:06.3;-48;53;-52.83;1.14;1.07;;58;-71.5;1.1;1.05
00:06.3;;53;-52.83;1.15;1.07;-86;59;-71.58;1.11;1.05
00:06.3;;53;-52.83;1.16;1.08;-84;60;-71.65;1.11;1.05
00:06.4;;53;-52.83;1.06;1.03;-62;59;-71.58;1.04;1.02
00:06.4;;52;-52.67;1.01;1;-56;59;-71.44;0.97;0.98
00:06.4;-57;53;-52.75;1.02;1.01;;59;-71.44;0.97;0.99
00:06.4;;53;-52.75;1.03;1.01;-82;60;-71.48;0.97;0.99
00:06.5;;52;-52.71;0.91;0.96;-63;59;-71.31;0.79;0.89
00:06.5;;52;-52.71;0.92;0.96;-79;59;-71.33;0.79;0.89
00:06.6;-50;52;-52.4;0.89;0.95;;58;-71.31;0.65;0.8
00:06.6;;52;-52.4;0.9;0.95;-59;59;-71.24;0.65;0.81
00:06.6;-49;53;-52.34;0.9;0.95;;59;-71.24;0.66;0.81
00:06.6;;53;-52.34;0.9;0.95;-81;59;-71.28;0.66;0.81
00:06.6;;53;-52.34;0.9;0.95;-80;59;-71.31;0.67;0.82
00:06.7;;52;-52.35;0.89;0.94;-63;59;-71.21;0.51;0.72
00:06.7;-52;53;-52.34;0.89;0.94;;59;-71.21;0.52;0.72
00:06.7;;53;-52.34;0.89;0.95;-77;59;-71.21;0.52;0.72
00:06.7;;53;-52.34;0.9;0.95;-79;59;-71.23;0.53;0.73
00:06.8;;52;-52.48;0.87;0.93;-74;59;-71.34;0.39;0.63
00:06.8;;52;-52.48;0.87;0.93;-73;59;-71.4;0.39;0.63
00:06.8;;52;-52.48;0.88;0.94;-78;60;-71.41;0.4;0.63
00:06.9;;51;-52.33;0.84;0.92;-64;58;-71.39;0.27;0.52
00:06.9;-67;52;-52.62;0.84;0.92;;58;-71.39;0.27;0.52
00:07.0;-40;52;-52.42;0.84;0.92;;58;-71.44;0.23;0.48
00:07.1;;52;-52.42;0.84;0.91;-70;57;-71.44;0.22;0.47
00:07.1;;52;-52.42;0.84;0.92;-69;57;-71.38;0.22;0.47
00:07.3;;51;-52.49;0.82;0.91;-57;57;-71.68;0.2;0.45
00:07.3;;51;-52.49;0.82;0.91;-71;57;-71.62;0.2;0.45
00:07.3;-42;52;-52.29;0.82;0.91;;57;-71.62;0.2;0.45
00:07.3;;52;-52.29;0.82;0.91;-70;57;-71.56;0.2;0.45
00:07.3;;52;-52.29;0.82;0.9;-55;57;-71.44;0.2;0.45
00:07.3;-41;53;-52.08;0.81;0.9;;57;-71.44;0.2;0.45
00:07.3;;53;-52.08;0.8;0.89;-61;57;-71.5;0.21;0.45
00:07.3;-42;54;-51.89;0.8;0.89;;57;-71.5;0.21;0.45
00:07.3;-41;55;-51.69;0.79;0.89;;57;-71.5;0.21;0.46
00:07.4;;55;-51.69;0.79;0.89;-79;58;-71.51;0.21;0.46
00:07.4;-47;55;-51.69;0.76;0.87;;57;-71.58;0.21;0.46
00:07.4;;55;-51.69;0.76;0.87;-73;57;-71.64;0.21;0.46
00:07.5;;55;-51.69;0.75;0.87;-74;57;-71.71;0.21;0.46
00:07.5;;54;-51.74;0.73;0.86;-61;56;-71.63;0.21;0.46
00:07.6;-48;55;-51.67;0.73;0.85;;56;-71.63;0.21;0.46
00:07.6;;55;-51.67;0.71;0.85;-78;57;-71.73;0.21;0.46
00:07.6;;55;-51.67;0.71;0.84;-77;58;-71.73;0.21;0.46
00:07.6;-52;55;-51.69;0.7;0.83;;58;-71.73;0.21;0.46
00:07.7;-51;56;-51.68;0.69;0.83;;58;-71.73;0.21;0.46
00:07.8;-47;56;-51.59;0.66;0.81;;57;-71.68;0.22;0.47
00:07.8;-48;57;-51.53;0.66;0.81;;57;-71.68;0.22;0.47
00:07.8;;57;-51.53;0.65;0.81;-84;58;-71.74;0.22;0.47
00:07.8;;57;-51.53;0.64;0.8;-83;57;-71.83;0.22;0.47
00:07.9;;56;-51.38;0.62;0.79;-64;57;-71.82;0.22;0.47
00:07.9;-47;57;-51.3;0.62;0.79;;57;-71.82;0.22;0.47
00:07.9;;57;-51.3;0.62;0.79;-78;57;-71.82;0.22;0.47
00:08.0;-49;57;-51.19;0.6;0.78;;55;-71.76;0.22;0.47
00:08.0;;57;-51.19;0.6;0.78;-66;55;-71.76;0.22;0.47
00:08.0;;57;-51.19;0.6;0.77;-88;56;-71.72;0.22;0.47
00:08.0;;57;-51.19;0.59;0.77;-86;56;-71.8;0.22;0.47
00:08.1;-53;56;-51.54;0.57;0.76;;56;-71.8;0.22;0.47
00:08.1;;56;-51.54;0.55;0.74;-76;54;-71.87;0.22;0.47
00:08.2;;55;-51.67;0.5;0.71;-63;55;-71.82;0.23;0.48
00:08.2;;55;-51.67;0.46;0.68;-75;53;-71.72;0.23;0.48
00:08.3;-51;54;-51.09;0.44;0.67;;53;-71.71;0.23;0.48
00:08.3;;54;-51.09;0.44;0.67;-54;54;-71.6;0.23;0.48
00:08.3;;54;-51.09;0.44;0.67;-53;55;-71.48;0.23;0.48
00:08.3;;54;-51.09;0.44;0.67;-65;54;-71.34;0.23;0.48
00:08.4;;53;-51.08;0.44;0.66;-54;55;-71.28;0.23;0.48
00:08.4;-50;54;-51.06;0.44;0.66;;55;-71.28;0.24;0.49
00:08.4;;54;-51.06;0.44;0.66;-60;55;-71.13;0.24;0.49
00:08.5;-49;55;-51.02;0.44;0.67;;55;-71.13;0.24;0.49
00:08.6;;55;-51.02;0.44;0.67;-63;56;-71.11;0.25;0.5
00:08.6;;55;-51.02;0.44;0.67;-79;56;-71.13;0.25;0.5
00:08.7;;55;-51.02;0.44;0.67;-73;57;-71.19;0.25;0.5
00:08.7;-50;56;-51;0.44;0.67;;57;-71.19;0.25;0.5
00:08.7;-53;57;-51.04;0.44;0.67;;57;-71.19;0.26;0.51
00:08.7;;57;-51.04;0.44;0.67;-78;57;-71.21;0.26;0.51
00:08.8;;57;-51.04;0.45;0.67;-79;57;-71.22;0.26;0.51
00:08.8;;57;-51.04;0.45;0.67;-58;58;-71.16;0.26;0.51
00:08.8;-60;58;-51.19;0.44;0.67;;58;-71.16;0.26;0.51
00:08.9;;58;-51.19;0.44;0.67;-82;58;-71.2;0.27;0.52
00:08.9;-53;59;-51.22;0.44;0.66;;58;-71.2;0.27;0.52
00:08.9;;59;-51.22;0.44;0.66;-66;59;-71.2;0.27;0.52
00:08.9;;59;-51.22;0.44;0.66;-65;60;-71.2;0.27;0.52
00:09.0;;59;-51.22;0.44;0.66;-81;60;-71.23;0.27;0.52
00:09.0;;59;-51.22;0.44;0.66;-63;61;-71.21;0.27;0.52
00:09.0;-49;60;-51.18;0.44;0.66;;61;-71.21;0.27;0.52
00:09.0;;60;-51.18;0.44;0.66;-64;61;-71.2;0.28;0.53
00:09.1;;60;-51.18;0.43;0.66;-83;62;-71.25;0.28;0.53
00:09.1;;60;-51.18;0.43;0.66;-59;62;-71.2;0.28;0.53
00:09.1;;60;-51.18;0.43;0.66;-58;62;-71.15;0.28;0.53
00:09.2;;60;-51.18;0.43;0.66;-82;63;-71.18;0.28;0.53
00:09.2;;60;-51.18;0.43;0.66;-62;63;-71.16;0.28;0.53
00:09.2;;60;-51.18;0.43;0.66;-63;63;-71.14;0.28;0.53
00:09.2;-50;61;-51.16;0.43;0.66;;63;-71.14;0.29;0.54
00:09.3;;61;-51.16;0.43;0.65;-85;64;-71.2;0.29;0.54
00:09.3;;61;-51.16;0.43;0.65;-72;64;-71.26;0.29;0.54
00:09.3;-53;62;-51.19;0.43;0.65;;64;-71.26;0.29;0.54
00:09.4;;62;-51.19;0.43;0.65;-80;65;-71.28;0.29;0.54
00:09.4;-56;63;-51.27;0.42;0.65;;65;-71.28;0.29;0.54
00:09.4;;63;-51.27;0.42;0.65;-60;65;-71.24;0.29;0.54
00:09.5;;63;-51.27;0.42;0.65;-63;66;-71.13;0.29;0.54
00:09.5;-53;64;-51.3;0.42;0.65;;66;-71.13;0.29;0.54
00:09.5;;64;-51.3;0.42;0.65;-57;66;-71.07;0.29;0.54
00:09.6;;64;-51.3;0.42;0.65;-67;67;-70.99;0.3;0.54
00:09.6;-51;65;-51.29;0.42;0.64;;67;-70.99;0.3;0.55
00:09.6;-50;66;-51.27;0.41;0.64;;67;-70.99;0.3;0.55
00:09.7;;66;-51.27;0.41;0.64;-59;67;-70.95;0.3;0.55
00:09.7;;66;-51.27;0.41;0.64;-82;67;-71.07;0.31;0.55
00:09.7;;66;-51.27;0.41;0.64;-72;68;-71.04;0.31;0.55
00:09.7;-47;67;-51.21;0.41;0.64;;68;-71.04;0.31;0.56
00:09.7;;67;-51.21;0.41;0.64;-72;68;-71.08;0.31;0.56
00:09.8;;67;-51.21;0.41;0.64;-77;69;-71.08;0.31;0.56
00:09.8;-64;68;-51.4;0.41;0.64;;69;-71.08;0.31;0.56
00:09.9;;68;-51.4;0.4;0.64;-66;69;-71.09;0.31;0.56
00:09.9;;68;-51.4;0.4;0.63;-65;69;-71.09;0.31;0.56
00:09.9;-82;69;-51.84;0.4;0.63;;69;-71.09;0.32;0.56
00:09.9;;69;-51.84;0.4;0.63;-75;70;-71.07;0.32;0.56
00:09.9;;69;-51.84;0.4;0.63;-74;71;-71.05;0.32;0.56
00:09.9;-42;70;-51.7;0.39;0.63;;71;-71.05;0.32;0.56
00:10.0;;70;-51.7;0.39;0.63;-68;71;-71.07;0.32;0.57
00:10.0;;70;-51.7;0.39;0.63;-78;71;-71.16;0.32;0.57
00:10.0;;70;-51.7;0.39;0.62;-84;72;-71.2;0.32;0.57
00:10.0;;70;-51.7;0.39;0.62;-83;73;-71.24;0.32;0.57
00:10.0;-58;71;-51.79;0.39;0.62;;73;-71.24;0.32;0.57
00:10.0;-78;72;-52.15;0.39;0.62;;73;-71.24;0.32;0.57
00:10.1;;72;-52.15;0.38;0.62;-57;73;-71.19;0.32;0.57
00:10.2;-54;68;-52.19;0.36;0.6;;70;-70.9;0.3;0.55
00:10.2;;68;-52.19;0.36;0.6;-58;69;-70.83;0.3;0.55
00:10.3;;56;-51.52;0.31;0.56;-80;62;-70.62;0.22;0.47
00:10.3;;56;-51.52;0.31;0.56;-79;61;-70.55;0.22;0.47
00:10.4;-53;57;-51.54;0.31;0.56;;61;-70.56;0.22;0.46
00:10.4;;55;-51.62;0.33;0.57;-54;57;-70.52;0.19;0.43
00:10.5;-59;52;-51.67;0.35;0.59;;53;-70.44;0.14;0.37
00:10.5;;51;-51.73;0.36;0.6;-63;52;-70.35;0.13;0.36
00:10.5;;51;-51.73;0.36;0.6;-62;52;-70.34;0.14;0.37
00:10.5;;50;-51.64;0.36;0.6;-78;53;-70.13;0.13;0.37
00:10.6;;50;-51.64;0.35;0.59;-79;53;-70.15;0.14;0.38
00:10.6;-56;51;-51.73;0.35;0.59;;53;-70.14;0.15;0.38
00:10.6;;51;-51.73;0.35;0.59;-86;53;-70.35;0.15;0.39
00:10.6;;51;-51.73;0.35;0.59;-78;53;-70.31;0.15;0.39
00:10.7;-48;51;-51.67;0.34;0.58;;53;-70.31;0.15;0.39
00:10.7;;51;-51.67;0.34;0.58;-63;53;-70.46;0.15;0.39
00:10.7;;51;-51.67;0.33;0.57;-73;53;-70.43;0.15;0.39
00:10.8;;50;-51.82;0.32;0.57;-72;53;-70.38;0.16;0.39
00:10.8;-44;51;-51.67;0.32;0.57;;53;-70.38;0.16;0.4
00:10.8;;51;-51.67;0.32;0.56;-66;54;-70.54;0.16;0.4
00:10.9;-42;50;-51.64;0.31;0.56;;53;-70.63;0.16;0.4
00:10.9;;50;-51.64;0.31;0.55;-61;52;-70.68;0.16;0.4
00:10.9;;50;-51.64;0.3;0.55;-76;52;-70.79;0.16;0.4
00:11.0;;50;-51.64;0.3;0.55;-69;53;-70.78;0.16;0.4
00:11.0;-46;50;-51.38;0.3;0.55;;53;-70.78;0.16;0.4
00:11.0;-45;51;-51.25;0.3;0.54;;53;-70.78;0.16;0.4
00:11.0;;51;-51.25;0.29;0.54;-58;52;-70.74;0.16;0.4
00:11.0;;51;-51.25;0.29;0.54;-59;52;-70.69;0.16;0.4
00:11.1;;51;-51.25;0.29;0.54;-76;53;-70.71;0.16;0.4
00:11.1;-44;51;-51.35;0.29;0.54;;53;-70.71;0.16;0.4
00:11.1;;51;-51.35;0.28;0.53;-57;52;-70.61;0.16;0.41
00:11.2;;50;-51.22;0.27;0.52;-62;51;-70.5;0.17;0.41
00:11.3;;50;-51.22;0.26;0.51;-84;52;-70.58;0.17;0.41
00:11.3;-47;50;-51.2;0.25;0.5;;52;-70.58;0.17;0.41
00:11.3;;50;-51.2;0.23;0.48;-55;50;-70.34;0.17;0.42
00:11.4;;50;-51.2;0.23;0.48;-75;51;-70.34;0.18;0.42
00:11.4;-50;50;-51.06;0.21;0.46;;51;-70.41;0.18;0.43
00:11.4;;50;-51.06;0.21;0.45;-69;50;-70.41;0.18;0.43
00:11.5;-49;51;-51.02;0.19;0.44;;49;-70.4;0.19;0.43
00:11.5;;51;-51.02;0.19;0.44;-71;49;-70.46;0.19;0.44
00:11.6;;51;-51.02;0.19;0.44;-86;50;-70.55;0.19;0.44
00:11.6;;51;-51.02;0.19;0.44;-89;51;-70.67;0.19;0.44
00:11.6;;49;-51.08;0.18;0.42;-58;49;-70.6;0.2;0.44
00:11.6;-50;50;-51.06;0.18;0.42;;49;-70.6;0.2;0.44
00:11.6;-49;51;-51.02;0.18;0.42;;49;-70.6;0.2;0.44
00:11.7;;51;-51.02;0.18;0.42;-84;50;-70.66;0.2;0.44
00:11.7;;51;-51.02;0.18;0.42;-83;51;-70.72;0.2;0.44
00:11.7;;50;-51;0.17;0.41;-72;49;-70.79;0.2;0.45
00:11.7;;50;-51;0.17;0.41;-71;49;-70.85;0.2;0.45
00:11.8;-48;51;-50.94;0.17;0.41;;49;-70.85;0.2;0.45
00:11.8;;51;-50.94;0.17;0.41;-79;50;-70.87;0.2;0.45
00:11.8;-42;52;-50.77;0.16;0.4;;50;-70.69;0.2;0.45
00:11.8;;52;-50.77;0.16;0.39;-70;49;-70.74;0.2;0.45
00:11.9;;52;-50.77;0.16;0.4;-75;50;-70.72;0.2;0.45
00:12.0;-46;52;-50.37;0.15;0.39;;50;-70.72;0.2;0.45
00:12.0;;52;-50.37;0.16;0.4;-72;51;-70.66;0.2;0.45
00:12.1;-47;52;-50.5;0.16;0.39;;51;-70.66;0.2;0.45
00:12.1;;52;-50.5;0.15;0.38;-54;49;-70.74;0.2;0.45
00:12.1;;52;-50.5;0.15;0.39;-70;50;-70.66;0.2;0.45
00:12.2;-44;53;-50.38;0.16;0.4;;50;-70.66;0.2;0.45
00:12.2;;53;-50.38;0.16;0.4;-57;50;-70.6;0.2;0.45
00:12.2;;53;-50.38;0.17;0.41;-68;51;-70.5;0.2;0.45
00:12.3;-45;54;-50.28;0.17;0.41;;51;-70.56;0.2;0.45
00:12.3;;53;-50.43;0.16;0.4;-61;50;-70.6;0.2;0.45
00:12.3;;52;-50.62;0.15;0.38;-77;50;-70.76;0.2;0.44
00:12.4;-46;51;-50.88;0.14;0.38;;50;-70.78;0.2;0.44
00:12.4;;51;-50.88;0.14;0.38;-74;49;-70.85;0.19;0.44
00:12.5;;50;-50.96;0.14;0.38;-62;49;-70.66;0.19;0.44
00:12.5;-49;51;-50.92;0.14;0.38;;49;-70.66;0.19;0.44
00:12.5;;51;-50.92;0.14;0.38;-63;49;-70.66;0.19;0.43
00:12.5;;51;-50.92;0.14;0.38;-78;50;-70.66;0.19;0.43
00:12.5;;51;-50.92;0.14;0.38;-77;51;-70.66;0.19;0.43
00:12.6;-51;51;-50.98;0.14;0.38;;51;-70.68;0.18;0.43
00:12.6;;51;-50.98;0.14;0.38;-57;51;-70.62;0.18;0.43
00:12.6;;51;-50.98;0.14;0.37;-79;50;-70.63;0.18;0.42
00:12.7;-55;50;-51.04;0.14;0.37;;50;-70.63;0.17;0.42
00:12.7;;50;-51.04;0.14;0.37;-67;50;-70.66;0.17;0.41
00:12.7;;50;-51.04;0.14;0.37;-78;51;-70.67;0.17;0.41
00:12.8;;48;-51.19;0.14;0.37;-63;50;-70.6;0.16;0.4
00:12.8;-53;49;-51.22;0.14;0.37;;49;-70.54;0.16;0.4
00:12.8;-78;50;-51.76;0.14;0.37;;49;-70.54;0.16;0.4
00:12.8;;50;-51.76;0.14;0.37;-80;50;-70.57;0.16;0.4
00:12.9;;49;-51.86;0.14;0.38;-60;50;-70.54;0.15;0.39
00:12.9;;49;-51.86;0.14;0.38;-88;50;-70.63;0.14;0.38
00:12.9;;49;-51.86;0.15;0.38;-87;51;-70.72;0.14;0.38
00:13.0;-53;49;-51.94;0.15;0.39;;51;-70.7;0.13;0.37
00:13.1;;49;-51.94;0.15;0.39;-81;50;-70.55;0.13;0.36
00:13.1;-57;49;-52.02;0.16;0.4;;50;-70.55;0.12;0.35
00:13.1;;49;-52.02;0.16;0.4;-67;50;-70.58;0.12;0.35
00:13.1;-58;50;-52.14;0.16;0.41;;49;-70.6;0.11;0.34
00:13.1;;50;-52.14;0.17;0.41;-75;50;-70.57;0.11;0.34
00:13.2;;50;-52.14;0.17;0.41;-77;51;-70.56;0.11;0.34
00:13.2;-41;51;-51.92;0.17;0.42;;51;-70.58;0.11;0.33
00:13.3;;51;-51.92;0.17;0.42;-69;51;-70.52;0.1;0.32
00:13.3;;51;-51.92;0.18;0.42;-80;52;-70.54;0.1;0.32
00:13.3;-38;51;-51.67;0.18;0.42;;52;-70.72;0.09;0.31
00:13.3;;51;-51.67;0.18;0.42;-55;52;-70.64;0.09;0.31
00:13.4;;51;-51.67;0.18;0.42;-69;52;-70.68;0.09;0.3
00:13.4;-37;51;-51.41;0.18;0.42;;52;-70.78;0.09;0.3
00:13.4;;51;-51.41;0.18;0.42;-58;52;-70.72;0.09;0.3
00:13.5;;51;-51.41;0.18;0.42;-70;52;-70.82;0.09;0.3
00:13.5;-47;51;-51.37;0.18;0.42;;52;-70.82;0.09;0.3
00:13.5;;51;-51.37;0.18;0.42;-63;52;-70.81;0.09;0.29
00:13.6;;51;-51.37;0.18;0.42;-82;53;-70.85;0.09;0.29
00:13.6;;51;-51.37;0.17;0.42;-80;54;-70.87;0.09;0.29
00:13.6;;51;-51.37;0.17;0.42;-75;54;-70.98;0.09;0.29
00:13.6;;51;-51.37;0.17;0.42;-73;54;-71.06;0.09;0.29
00:13.6;-45;52;-51.25;0.17;0.41;;54;-71.06;0.08;0.29
00:13.7;;52;-51.25;0.17;0.41;-75;54;-71.02;0.08;0.29
00:13.7;;52;-51.25;0.17;0.41;-74;55;-70.98;0.08;0.29
00:13.7;;50;-51.24;0.17;0.41;-67;55;-70.94;0.08;0.29
00:13.7;-43;51;-51.08;0.17;0.41;;55;-70.94;0.08;0.29
00:13.7;-42;52;-50.9;0.17;0.41;;55;-70.94;0.08;0.29
00:13.8;;52;-50.9;0.17;0.41;-79;54;-70.93;0.08;0.28
00:13.8;;51;-50.73;0.17;0.42;-65;54;-70.99;0.08;0.28
00:13.8;;51;-50.73;0.17;0.42;-66;54;-71;0.08;0.28
00:13.9;-45;52;-50.62;0.18;0.42;;54;-71;0.08;0.28
00:13.9;;52;-50.62;0.18;0.42;-81;54;-71;0.08;0.28
00:14.0;;51;-50.57;0.18;0.43;-56;54;-70.9;0.08;0.28
00:14.0;-47;52;-50.5;0.19;0.43;;53;-70.87;0.07;0.27
00:14.0;;52;-50.5;0.19;0.44;-75;54;-70.84;0.07;0.27
00:14.0;;52;-50.5;0.19;0.44;-76;55;-70.83;0.07;0.27
00:14.1;-46;52;-50.44;0.2;0.45;;55;-70.84;0.07;0.27
00:14.1;;52;-50.44;0.21;0.45;-77;55;-70.79;0.07;0.26
00:14.2;;52;-50.44;0.21;0.46;-54;54;-70.8;0.07;0.26
